id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
32501240,GEORGETOWN CALM,241508765,2/6/19,"Washington, District of Columbia, United States",within a few hours,100%,f,Glover Park,4,4,t,f,Glover Park,20007,38.92116,-77.07978,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$68.00 ,,,$250.00 ,$110.00 ,1,$15.00 ,1,65,1,1,1125,1125,1,1125,2 months ago,12,25,14,3/10/19,3/6/20,91,10,10,10,9,10,9,f,f,f,strict_14_with_grace_period,f,f,4,1.6
32515738,Perfect location in Washington DC,122447633,3/24/17,United States,within a few hours,100%,t,Manor Park,1,1,t,f,Manor Park,20011,38.95854,-77.02332,t,Townhouse,Entire home/apt,8,1,3,5,Real Bed,$102.00 ,,,$0.00 ,$95.00 ,1,$5.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,259,39,19,3/10/19,1/12/20,96,10,10,10,10,10,10,f,t,f,moderate,f,f,1,2.5
32521336,Enjoy a painted zoo in your bedroom!,160565657,11/29/17,"Washington, District of Columbia, United States",N/A,N/A,t,Mount Pleasant,1,1,t,f,Mount Pleasant,20010,38.92875,-77.03962,t,Townhouse,Private room,2,2.5,1,2,Real Bed,$58.00 ,,,,,1,$0.00 ,1,5,1,1,5,5,1,5,14 months ago,0,8,0,3/30/19,5/6/19,98,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.54
32521904,"RoseHill Gardens of Crestwood,  Washington, DC",244371151,2/20/19,US,within an hour,100%,t,Crestwood,1,1,t,f,Crestwood,20011,38.94275,-77.03947,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,,,$0.00 ,$35.00 ,3,$10.00 ,2,30,2,2,1125,1125,2,1125,4 months ago,174,54,31,3/31/19,3/1/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,1,3.62
32523299,"Private, spacious hideout in NW DC",60085602,2/23/16,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,16th Street Heights,20011,38.9575,-77.02942,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$140.00 ,,,$0.00 ,$25.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,7 weeks ago,0,39,26,4/4/19,3/14/20,98,10,10,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,1,2.64
32524178,1 Bedroom Apartment - 2 blocks from Potomac River,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,72,72,t,t,Southwest Waterfront,20024,38.87581,-77.01655,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$199.00 ,,,$0.00 ,$115.00 ,4,$50.00 ,2,1125,1,3,1125,1125,2,1125,3 weeks ago,183,3,2,3/31/19,5/25/20,80,9,7,10,7,10,9,f,f,f,flexible,f,f,24,0.2
32524882,1 BR apartment - 2 blocks from Potomac Waterfront,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,72,72,t,t,Southwest Waterfront,20024,38.87569,-77.01471,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$199.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,2,1125,2,3,1125,1125,2.3,1125,2 months ago,166,1,0,4/7/19,4/7/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,24,0.07
32550823,2 Bedroom apartment - close to Potomac waterfront,16644446,6/11/14,United States,within an hour,100%,f,Hollywood,72,72,t,t,Southwest Waterfront,20024,38.87685,-77.01419,f,Apartment,Entire home/apt,5,2,2,2,Real Bed,$279.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,2,1125,2,3,1125,1125,2.3,1125,4 weeks ago,12,3,2,6/7/19,5/27/20,100,10,10,10,10,10,10,f,f,f,flexible,f,f,24,0.24
32613185,⭐️ Clean & Spacious Home in Vibrant Shaw by Metro ⭐️,121342487,3/18/17,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,1,1,t,f,Shaw,20001,38.9116,-77.01901,t,Condominium,Entire home/apt,8,2.5,2,3,Real Bed,$100.00 ,,,$249.00 ,$99.00 ,6,$25.00 ,2,27,2,2,1125,1125,2,1125,2 weeks ago,51,70,44,2/27/19,3/12/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,4.38
32616215,✦ ENTIRE HOME NEAR U ST ✦ 2 UNITS // FREE PARKING,27323824,2/6/15,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,8,8,t,t,Shaw,20001,38.91264,-77.01431,t,Townhouse,Entire home/apt,13,3.5,5,10,Real Bed,$489.00 ,,,$0.00 ,$172.00 ,9,$25.00 ,1,365,1,3,365,365,3,365,3 weeks ago,151,14,13,5/8/19,3/1/20,97,10,10,10,10,9,10,f,f,f,moderate,f,f,8,1.03
32640238,** LOVELY APT IN RESURGENT H ST CORRIDOR AREA **,123268799,3/29/17,"Washington, District of Columbia, United States",within an hour,100%,f,Carver Langston,3,3,t,f,Carver Langston,20002,38.89944,-76.97856,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$137.00 ,,,$0.00 ,$64.00 ,1,$0.00 ,1,365,1,4,1125,1125,3.5,1125,3 weeks ago,166,80,61,3/5/19,6/17/20,94,10,10,10,10,9,9,f,f,f,moderate,f,f,3,5.07
32643173,"★ Lively U St & 17th Street Nightlife, Near Metro",245433823,2/25/19,US,N/A,N/A,f,U Street Corridor,1,1,t,t,U Street Corridor,20009,38.91455,-77.03919,t,Apartment,Entire home/apt,2,1,0,2,Real Bed,$158.00 ,,,$0.00 ,$62.00 ,1,$6.00 ,1,14,1,1,14,14,1,14,10 months ago,29,31,7,3/4/19,9/3/19,89,9,10,9,9,10,9,f,f,f,moderate,f,f,1,1.96
32648943,** STACKED ROWHOME ** UP & COMING  ** CONVENIENCE,123268799,3/29/17,"Washington, District of Columbia, United States",within an hour,100%,f,Carver Langston,3,3,t,f,Kingman Park,20002,38.8994,-76.97843,t,Apartment,Entire home/apt,8,3,3,4,Real Bed,$231.00 ,,,$0.00 ,$124.00 ,5,$25.00 ,1,365,1,4,1125,1125,3.5,1125,3 weeks ago,166,4,2,4/14/19,12/29/19,85,9,10,10,9,7,9,f,f,f,moderate,f,f,3,0.28
32654680,Master Bedroom w/Pvt Bath; Great Price! (Sublet),70571367,5/5/16,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,2,2,t,t,Trinidad,20002,38.90354,-76.99012,t,House,Private room,2,1,1,1,Real Bed,$29.00 ,,,,,1,$0.00 ,30,90,30,30,90,90,30,90,16 months ago,0,2,1,5/31/19,7/2/19,100,10,8,9,10,10,9,f,t,f,moderate,f,f,2,0.16
32662552,"2 Bedroom Suite, private parking, border DC",32935630,5/8/15,"Washington, District of Columbia, United States",within an hour,100%,t,Woodridge,1,1,t,t,Woodridge,20712,38.93281,-76.96277,t,Guest suite,Entire home/apt,5,1,2,3,Real Bed,$80.00 ,,,$150.00 ,$100.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,262,56,40,3/17/19,6/3/20,97,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,3,3.64
32666846,"Rich area, convenient, affordable",27761593,2/15/15,US,N/A,N/A,f,,1,1,t,f,Cleveland Park,20016,38.93266,-77.07727,t,Villa,Private room,2,1,1,0,Real Bed,$59.00 ,,,$150.00 ,,1,$30.00 ,5,45,5,5,45,45,5,45,13 months ago,0,1,0,5/7/19,5/7/19,20,4,4,2,6,8,4,f,t,f,strict_14_with_grace_period,f,f,1,0.07
32669554,Luxury 1BR Near Capitol/Union Market/Whole Foods,1182066,9/19/11,"Washington, District of Columbia, United States",within a few hours,100%,t,Near Northeast/H Street Corridor,0,0,t,t,Near Northeast/H Street Corridor,20002,38.9015,-76.99851,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,,,$500.00 ,$50.00 ,1,$0.00 ,2,7,2,2,7,7,2,7,3 months ago,161,41,41,7/25/19,6/17/20,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,3.72
32672816,Light-filled Spacious Apt - Georgetown/Glover Park,29822231,3/22/15,"Washington, District of Columbia, United States",N/A,N/A,t,Glover Park,1,1,t,f,Glover Park,20007,38.91889,-77.07485,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$120.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,2,180,2,2,1125,1125,2,1125,8 months ago,0,34,21,4/22/19,10/26/19,97,10,10,10,10,10,10,f,f,f,flexible,f,f,1,2.41
32690172,Stunning Penthouse Apartment in Shaw Neighborhood!,23288293,11/3/14,"Washington, District of Columbia, United States",N/A,N/A,f,LeDroit Park,1,1,t,t,LeDroit Park,20001,38.91763,-77.0219,t,Apartment,Private room,2,1,1,1,Real Bed,$175.00 ,,,,,1,$0.00 ,2,8,2,2,8,8,2,8,15 months ago,0,1,0,4/6/19,4/6/19,80,10,8,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,0.07
32691966,"Gorgeous Garden Flat - Hip, Historic, w/ Parking!",10765068,12/22/13,"Washington, District of Columbia, United States",N/A,N/A,t,Bloomingdale,1,1,t,f,Bloomingdale,20001,38.91354,-77.00999,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$115.00 ,,,$150.00 ,$50.00 ,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,0,12,2,4/19/19,12/30/19,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.84
32693192,Spacious Townhouse in Popular DC Neighborhood,33075355,5/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,f,Eckington,20002,38.91831,-77.00285,t,Townhouse,Entire home/apt,6,2,3,3,Real Bed,$175.00 ,,,$0.00 ,$150.00 ,1,$0.00 ,2,5,2,2,5,5,2,5,15 months ago,0,4,0,3/10/19,4/21/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.26
32694234,Georgetown Lull-  Downtown / National Mall Easy,241508765,2/6/19,"Washington, District of Columbia, United States",within a few hours,100%,f,Glover Park,4,4,t,f,Glover Park,20007,38.92111,-77.0796,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$68.00 ,,,$250.00 ,$110.00 ,1,$15.00 ,1,30,1,1,1125,1125,1,1125,2 months ago,176,22,15,4/1/19,3/6/20,96,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,4,1.48
32695566,Cozy Basement Basecamp Close to DC Food Scene,166570794,1/8/18,"Washington, District of Columbia, United States",within a few hours,100%,t,Kingman Park,1,1,t,f,Kingman Park,20002,38.89929,-76.98487,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$118.00 ,,,$0.00 ,$60.00 ,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,7 weeks ago,152,22,16,3/23/19,4/20/20,97,10,9,10,10,10,10,f,t,f,moderate,f,f,1,1.45
32723431,Furnished one bedroom unit,22198100,10/6/14,"Washington, District of Columbia, United States",within an hour,100%,t,Eckington,5,5,t,t,Eckington,20002,38.91562,-77.00784,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,$0.00 ,$80.00 ,2,$30.00 ,3,1125,3,3,1125,1125,3,1125,7 months ago,365,13,5,3/25/19,11/10/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,5,0.86
32726582,Big Bright 1 BR at U/Shaw + 14th on Quaint Swann,99955771,10/16/16,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,3,3,t,f,U Street Corridor,20009,38.91468,-77.03359,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$165.00 ,,,$500.00 ,$80.00 ,2,$25.00 ,1,90,1,1,1125,1125,1,1125,4 weeks ago,294,65,57,4/12/19,6/18/20,98,10,10,10,10,10,10,f,t,f,flexible,f,f,1,4.48
32748277,Cozy 3 Bedroom in Cleveland Park,42275,9/29/09,"New York, New York, United States",N/A,N/A,f,Cleveland Park,1,1,t,f,Cleveland Park,20016,38.93932,-77.06892,t,House,Private room,1,1,1,5,Real Bed,$195.00 ,,,,,1,$0.00 ,2,3,2,2,1125,1125,2,1125,3 weeks ago,90,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
32749515,Casual contemporary studio in trendy Shaw/U St Cor,246291297,3/1/19,"Washington, District of Columbia, United States",within an hour,100%,f,Shaw,2,2,t,f,Shaw,20001,38.91496,-77.02245,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$123.00 ,,,$0.00 ,$40.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,3 weeks ago,69,59,38,3/10/19,3/13/20,98,10,10,10,10,10,10,f,t,f,flexible,f,f,2,3.78
32753218,7 bdrm Home; 5 bdrms/2 bdrms lower Reduced by 40%,41656215,8/16/15,Isabel-Housekeeping Manager,within a few hours,89%,f,Columbia Heights,16,16,t,f,Columbia Heights,20009,38.9256,-77.03024,t,House,Entire home/apt,14,4.5,7,8,Real Bed,$296.00 ,,,$200.00 ,$250.00 ,12,$25.00 ,2,365,2,2,365,365,2,365,6 weeks ago,164,11,9,5/27/19,3/15/20,93,9,10,10,10,10,9,f,f,f,flexible,f,f,15,0.85
32763621,"CAPITOL HILL Private DC APT, WALK to metro",246407839,3/2/19,US,within an hour,100%,t,Capitol Hill,1,1,t,f,Capitol Hill,20003,38.87887,-76.98336,t,House,Entire home/apt,2,1,0,1,Real Bed,$35.00 ,,,$0.00 ,$30.00 ,2,$25.00 ,10,365,10,10,365,365,10,365,3 months ago,9,21,9,3/17/19,3/10/20,96,10,10,10,10,10,9,f,f,f,moderate,f,f,1,1.37
32766486,"Doing it with love! Spacious, Clean and Comfy.",2379779,5/15/12,"Washington, District of Columbia, United States",within an hour,100%,t,Manor Park,3,3,t,t,Manor Park,20011,38.95872,-77.02006,t,Guest suite,Entire home/apt,6,1,1,2,Real Bed,$96.00 ,,,"$5,000.00 ",$95.00 ,2,$15.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,359,11,9,3/18/19,3/15/20,89,9,9,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,3,0.72
32769861,Beautiful Shaw Brownstone,9492186,10/17/13,"Baltimore, Maryland, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,f,Mount Vernon Square,20001,38.90616,-77.01716,t,Apartment,Entire home/apt,5,2.5,2,0,Real Bed,$300.00 ,,,$0.00 ,$55.00 ,1,$0.00 ,3,30,3,3,1125,1125,3,1125,4 months ago,0,5,2,3/26/19,7/16/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.33
32780990,"Private room, cutest street, 2 blocks to 14th & U!",6297291,5/8/13,"Washington, District of Columbia, United States",N/A,N/A,t,,2,2,t,f,U Street Corridor,20009,38.91991,-77.02901,t,Townhouse,Private room,2,1.5,1,1,Real Bed,$80.00 ,,,$0.00 ,$20.00 ,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,179,25,6,3/8/19,11/27/19,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,1.6
32786812,Capitol Hill /Eastern Market Heart of Barracks Row,242094831,2/9/19,US,N/A,N/A,f,,1,1,t,t,Capitol Hill,20003,38.8832,-76.99423,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$200.00 ,,,$150.00 ,$130.00 ,6,$50.00 ,2,1125,2,4,1125,1125,2.6,1125,4 weeks ago,4,34,22,3/27/19,3/1/20,94,10,9,10,10,10,9,f,t,f,moderate,f,f,1,2.26
32787044,Beautiful Foxhall Village 1 bedroom apartment,195467577,6/13/18,"Washington, District of Columbia, United States",within an hour,100%,f,Foxhall,1,1,t,f,Foxhall,20007,38.91084,-77.08308,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$230.00 ,,,$0.00 ,$0.00 ,2,$50.00 ,7,1125,7,7,1125,1125,7,1125,5 weeks ago,364,7,1,4/7/19,6/21/19,100,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.48
32791188,DC Home in Dupont Circle - 1 Mile to Downtown,122382567,3/24/17,United States,within an hour,92%,f,Bloomingdale,377,377,t,f,Dupont Circle,20009,38.91407,-77.04348,t,House,Entire home/apt,8,3,4,4,Real Bed,$726.00 ,,,,$259.00 ,1,$0.00 ,2,1125,2,3,1125,1125,2.2,1125,3 weeks ago,242,2,2,9/27/19,3/6/20,100,10,10,10,10,9,8,f,t,f,strict_14_with_grace_period,f,f,21,0.22
32801568,Sleek Logan Circle 1BR w/ W/D close to 14th St by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1193,1193,t,f,Logan Circle,DC 20005,38.91029,-77.02892,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,,$220.00 ,1,$0.00 ,30,1125,30,730,1125,1125,707.1,1125,3 weeks ago,261,0,0,,,,,,,,,,f,t,f,flexible,f,f,129,
32807714,Colorful apartment in vibrant neighborhood,119476075,3/6/17,"Washington, District of Columbia, United States",within an hour,67%,f,Adams Morgan,1,1,t,f,Adams Morgan,20009,38.92355,-77.04492,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$54.00 ,,,$100.00 ,$80.00 ,1,$8.00 ,60,180,60,60,1125,1125,60,1125,5 weeks ago,121,0,0,,,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,
32811462,Bedroom w/ Private Bathroom in a New Townhouse,2548183,6/4/12,"Washington, District of Columbia, United States",N/A,N/A,t,,6,6,t,t,Central Northeast/Mahaning Heights,20019,38.90037,-76.95182,t,Townhouse,Private room,2,1,1,1,Real Bed,$52.00 ,,,$200.00 ,$39.00 ,1,$9.00 ,28,50,28,28,1125,1125,28,1125,3 months ago,0,16,4,3/13/19,3/14/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,3,1.03
32812876,Modern Two-Bedrooms Flat in Shaw - The Heart of DC,1922341,3/14/12,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,1,1,t,t,Shaw,20001,38.91216,-77.01468,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$139.00 ,,,$400.00 ,$100.00 ,2,$25.00 ,2,1125,2,2,1125,1125,2,1125,6 months ago,356,34,15,3/13/19,5/8/20,96,10,10,10,10,10,10,f,f,f,flexible,f,f,2,2.19
32815444,Parkview Studio,246859433,3/4/19,US,within an hour,100%,f,Park View,1,1,t,f,Park View,20010,38.93528,-77.02139,t,Townhouse,Entire home/apt,2,1,2,0,Real Bed,$60.00 ,,,,$50.00 ,1,$0.00 ,3,30,3,3,1125,1125,3,1125,3 months ago,322,47,30,3/10/19,3/12/20,95,9,9,10,10,10,9,f,t,f,moderate,f,f,1,3.01
32832034,U Street DC Attractions,238138800,1/21/19,"Washington, District of Columbia, United States",within a day,100%,t,,2,2,f,f,Shaw,20001,38.91603,-77.0224,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$175.00 ,,,$150.00 ,$150.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,162,21,9,3/23/19,12/13/19,95,10,9,9,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,1.38
32839852,Beautiful High Ceiling 2 Bed/Bath DC Apt & Parking,208344996,8/8/18,US,N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,Capitol Hill,20002,38.89974,-76.99556,t,Condominium,Entire home/apt,4,2,2,2,Real Bed,$145.00 ,,,$150.00 ,$70.00 ,4,$50.00 ,50,1125,50,50,1125,1125,50,1125,11 months ago,0,35,9,3/8/19,8/11/19,95,10,9,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,2.24
32846587,Cozy Private Room,44949993,9/23/15,"Washington, District of Columbia, United States",within an hour,92%,f,Park View,14,14,t,f,Park View,20001,38.92875,-77.02338,t,Apartment,Private room,2,2.5,1,1,Real Bed,$53.00 ,,,,$20.00 ,1,$15.00 ,1,1125,1,1,1125,1125,1,1125,14 months ago,323,17,10,3/10/19,6/2/20,95,9,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,8,1.09
32849087,Cozy master bedroom,246620827,3/3/19,"Washington, District of Columbia, United States",within an hour,92%,f,Langdon,6,6,t,f,Langdon,20018,38.92076,-76.97819,t,Apartment,Private room,2,1,1,1,Real Bed,$39.00 ,,,,$29.00 ,1,$0.00 ,1,10,1,1,10,10,1,10,6 weeks ago,154,61,45,3/14/19,5/30/20,90,9,9,10,9,9,9,f,t,f,strict_14_with_grace_period,f,f,6,3.94
32849757,Master bedroom with balcony,246620827,3/3/19,"Washington, District of Columbia, United States",within an hour,92%,f,Langdon,6,6,t,f,Langdon,20018,38.92159,-76.9796,t,Apartment,Private room,2,1,1,1,Real Bed,$49.00 ,,,,$35.00 ,1,$0.00 ,1,10,1,1,10,10,1,10,5 weeks ago,168,67,49,3/11/19,4/18/20,92,10,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,6,4.3
32850032,Cozy private room,246620827,3/3/19,"Washington, District of Columbia, United States",within an hour,92%,f,Langdon,6,6,t,f,Langdon,20018,38.92093,-76.9788,t,Apartment,Private room,2,1,1,1,Real Bed,$39.00 ,,,,$27.00 ,1,$0.00 ,1,10,1,1,1125,1125,1,1125,5 weeks ago,154,52,36,3/7/19,5/18/20,86,9,8,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,6,3.31
32850157,Cozy room with twin beds,246620827,3/3/19,"Washington, District of Columbia, United States",within an hour,92%,f,Langdon,6,6,t,f,Langdon,20018,38.92163,-76.98041,t,Apartment,Private room,2,1,1,2,Real Bed,$39.00 ,,,,$28.00 ,1,$0.00 ,1,10,1,1,10,10,1,10,7 weeks ago,177,57,40,3/10/19,4/6/20,89,9,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,6,3.65
32864907,"Lovely Foggy Bottom 1BR w/ Gym, Rooftop + Doorman by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1193,1193,t,f,Foggy Bottom,DC 20037,38.90068,-77.051,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$196.00 ,,,,$220.00 ,1,$0.00 ,30,1125,30,730,1125,1125,705.5,1125,3 weeks ago,325,0,0,,,,,,,,,,f,t,f,flexible,f,f,129,
32864938,Stylish Petworth Pied-à-Terre w/ private parking,34538481,5/29/15,"Washington, District of Columbia, United States",a few days or more,20%,f,,2,2,t,t,Petworth,20011,38.94908,-77.01752,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$95.00 ,,,$0.00 ,$75.00 ,2,$25.00 ,2,1125,1,2,1125,1125,1.7,1125,3 months ago,87,22,13,3/24/19,3/15/20,82,8,8,9,10,9,8,f,f,f,flexible,f,f,2,1.45
32867710,Have a Gay ol Time in DC 1 BR Clean old school APT,8008783,8/7/13,"Washington, District of Columbia, United States",within an hour,89%,f,Downtown/Penn Quarter,51,51,t,t,Dupont Circle,20036,38.91005,-77.03779,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$129.00 ,,,$0.00 ,$115.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,7 months ago,0,15,4,3/10/19,8/3/19,89,9,9,10,9,10,9,f,f,f,strict_14_with_grace_period,f,f,47,0.96
32870364,Prime U-street area apartment.,243171543,2/14/19,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,2,2,t,f,Columbia Heights,20009,38.92053,-77.03119,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,,,$0.00 ,$90.00 ,1,$0.00 ,2,180,2,2,1125,1125,2,1125,4 weeks ago,58,45,34,3/19/19,5/25/20,98,10,10,10,10,10,10,f,f,f,moderate,f,f,2,2.94
32870783,"Modern Studio! Luxury, Amenity Filled Building!",6454459,5/18/13,"Washington, District of Columbia, United States",within an hour,100%,f,U Street Corridor,2,2,t,f,Logan Circle,20005,38.90625,-77.02892,t,Condominium,Entire home/apt,2,1,0,2,Real Bed,$77.00 ,,,"$1,900.00 ",$80.00 ,1,$10.00 ,20,1125,20,20,1125,1125,20,1125,14 months ago,41,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,2,
32872580,"Luxurious, ideal for large groups + free parking",232895115,12/28/18,"Washington, District of Columbia, United States",within an hour,100%,t,Fort Davis,3,3,t,f,Fort Davis,20020,38.8671,-76.94749,t,Townhouse,Entire home/apt,10,3.5,3,3,Real Bed,$185.00 ,,,$0.00 ,$200.00 ,10,$80.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,301,34,22,3/31/19,3/1/20,97,10,10,10,10,9,10,f,t,f,moderate,f,f,3,2.28
32878772,Wonderful lower unit of large home. Safe & quiet.,238590470,1/23/19,"Washington, District of Columbia, United States",N/A,N/A,f,Woodridge,1,1,t,f,Woodridge,20018,38.93551,-76.96515,t,Guest suite,Entire home/apt,2,1,1,2,Real Bed,$75.00 ,,,$0.00 ,$25.00 ,1,$25.00 ,2,5,2,2,5,5,2,5,7 months ago,89,21,13,3/17/19,3/8/20,94,10,9,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,1,1.37
32886692,Beautiful English style apt in NW DC,20357897,8/21/14,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,f,Petworth,20011,38.95184,-77.02511,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$0.00 ,1,$20.00 ,2,30,2,2,1125,1125,2,1125,12 months ago,0,11,2,5/5/19,6/29/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.8
32892842,Spacious Basement Historical  Studio #283,133109918,6/2/17,"San Diego, California, United States",within a day,100%,f,U Street Corridor,15,15,t,f,Kalorama,20009,38.92205,-77.04397,t,Apartment,Entire home/apt,2,1,0,0,Real Bed,$106.00 ,,,$250.00 ,$100.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,88,4,3,5/18/19,2/29/20,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,7,0.3
32899434,Cozy Capitol Hill Apartment,755980,6/28/11,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,Capitol Hill,20003,38.88753,-76.98764,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,$128.00 ,,,$200.00 ,$150.00 ,4,$50.00 ,2,30,2,2,30,30,2,30,12 months ago,0,3,3,7/31/19,8/6/19,93,10,10,9,10,9,9,f,f,f,strict_14_with_grace_period,f,f,1,0.28
32899986,Decompress in the Zen Surroundings of a Cozy Carriage House,27323824,2/6/15,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,8,8,t,t,LeDroit Park,20001,38.91594,-77.01677,t,House,Entire home/apt,8,3,3,4,Real Bed,$339.00 ,,,$0.00 ,$130.00 ,5,$25.00 ,3,365,2,2,365,365,2,365,3 weeks ago,76,83,65,3/14/19,6/12/20,97,,,,,,,f,t,f,moderate,f,f,8,5.37
