id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
20571318,Elliott Street Retreat,146943759,8/20/17,"Washington, District of Columbia, United States",within an hour,89%,f,Near Northeast/H Street Corridor,1,1,t,f,Capitol Hill,20002,38.89803,-76.98599,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$85.00 ,,,$0.00 ,$55.00 ,1,$0.00 ,2,10,2,2,10,10,2,10,2 months ago,356,71,30,6/23/18,3/13/20,95,10,10,10,10,10,9,f,t,f,flexible,f,f,1,3.04
20584453,NEW! Cozy one bedroom apartment in lively area!,58188795,2/10/16,"Washington, District of Columbia, United States",N/A,N/A,f,16th Street Heights,1,1,t,t,16th Street Heights,20011,38.9385,-77.03265,t,Townhouse,Entire home/apt,2,1,1,1,Real Bed,$56.00 ,,,$0.00 ,$25.00 ,2,$30.00 ,1,5,1,2,5,5,1.3,5,32 months ago,0,5,0,8/28/17,10/10/17,90,10,9,10,10,9,9,f,t,f,moderate,f,f,1,0.15
20587260,Charming rowhouse bedroom in Columbia Heights,122223432,3/23/17,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,Columbia Heights,20010,38.93151,-77.0296,t,Apartment,Private room,3,1,1,1,Real Bed,$49.00 ,,,$0.00 ,$0.00 ,2,$20.00 ,1,30,1,1,30,30,1,30,21 months ago,0,30,0,9/3/17,8/31/18,97,10,9,10,10,10,10,f,t,f,moderate,f,f,1,0.91
20601635,Cozy Hill East English Basement,71837822,5/13/16,"Long Beach, California, United States",N/A,N/A,f,Kingman Park,2,2,t,t,Kingman Park,20002,38.8971,-76.97729,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,,,$500.00 ,$60.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,5 months ago,0,28,3,10/29/17,1/20/20,97,10,10,10,10,9,10,f,t,f,moderate,f,f,2,0.9
20602593,Historic Bay-Fronted Townhome in LeDroit Park,7247428,7/2/13,"Washington, District of Columbia, United States",within an hour,100%,t,LeDroit Park,3,3,t,t,LeDroit Park,20001,38.91708,-77.01602,t,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$96.00 ,,,,$85.00 ,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,0,26,12,9/4/17,3/1/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.79
20602916,Private Studio in Brookland Bungalow,12772134,3/3/14,"Washington, District of Columbia, United States",N/A,N/A,f,Michigan Park,1,1,t,f,Michigan Park,20017,38.94085,-76.99005,t,Guest suite,Entire home/apt,2,1,0,1,Real Bed,$80.00 ,,,,$40.00 ,2,$0.00 ,1,14,1,1,14,14,1,14,16 months ago,0,13,0,9/4/17,5/20/18,93,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.39
20603511,Futon Sofa Bed in Living Room,35549750,6/11/15,"Washington, District of Columbia, United States",within a few hours,70%,f,U Street Corridor,19,19,t,t,Eckington,20002,38.91041,-77.00152,t,Apartment,Shared room,1,2,1,2,Real Bed,$49.00 ,,,$0.00 ,$0.00 ,1,$36.00 ,2,90,2,2,1125,1125,2,1125,4 weeks ago,1,56,5,8/26/17,9/14/19,94,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,21,1.67
20604877,H Street | Extended Capitol Hill | Atlas District,147252541,8/22/17,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,f,Near Northeast/H Street Corridor,20002,38.90047,-76.98949,t,Townhouse,Entire home/apt,6,2.5,2,4,Real Bed,$137.00 ,,,$500.00 ,$150.00 ,6,$50.00 ,3,1125,2,3,1125,1125,2.7,1125,4 months ago,317,112,44,9/26/17,3/16/20,99,10,10,10,10,10,10,f,t,f,moderate,f,f,2,3.46
20605356,Cozy Chic DC 2 Bedroom,147199471,8/22/17,"Washington, District of Columbia, United States",N/A,N/A,f,Park View,1,1,t,f,Park View,20010,38.93229,-77.02475,t,Condominium,Entire home/apt,4,1,2,2,Real Bed,$307.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,33 months ago,0,1,0,9/20/17,9/20/17,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.03
20606845,Brookland D.C. Private MiniSuite,104457063,11/20/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,Brookland,20017,38.94042,-76.98738,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,,$10.00 ,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,today,179,3,3,10/20/19,2/16/20,93,9,10,9,10,10,9,f,t,f,flexible,f,f,1,0.41
20607002,Spacious 1-BR apartment in vibrant DuPont Circle,147115777,8/21/17,"Washington, District of Columbia, United States",within a few hours,100%,t,Dupont Circle,1,1,t,f,Dupont Circle,20036,38.90915,-77.0455,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$115.00 ,,,$0.00 ,$100.00 ,2,$25.00 ,5,1125,5,5,1125,1125,5,1125,2 months ago,337,54,21,9/12/17,3/5/20,97,10,10,10,10,10,9,f,f,f,moderate,f,f,1,1.64
20608088,Classic apt 1 block from National Zoo and Metro,144004709,8/2/17,"Washington, District of Columbia, United States",N/A,N/A,f,Cleveland Park,1,1,t,f,Cleveland Park,20008,38.93349,-77.05726,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,$500.00 ,$50.00 ,4,$25.00 ,2,31,2,2,31,31,2,31,30 months ago,0,13,0,9/17/17,1/7/18,95,10,9,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.4
20615654,Clean and bright Capitol Hill basement,56620292,1/29/16,"Washington, District of Columbia, United States",within an hour,100%,t,Barney Circle,3,3,t,t,Kingman Park,20002,38.89438,-76.98408,t,Guest suite,Entire home/apt,3,1,1,1,Real Bed,$74.00 ,,,$100.00 ,$39.00 ,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,209,145,46,9/24/17,1/29/20,96,10,10,10,10,10,10,f,t,f,flexible,f,f,2,4.47
20617856,Renovated Apartment close to American University,9265084,10/6/13,"Washington, District of Columbia, United States",within an hour,100%,t,American University Park,1,1,t,f,American University Park,20016,38.94529,-77.09081,t,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$119.00 ,,,$0.00 ,$50.00 ,2,$40.00 ,2,31,2,2,1125,1125,2,1125,2 weeks ago,0,169,51,10/9/17,3/8/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,5.29
20624816,"Basement Apartment, ample parking",11604993,1/24/14,"Arlington, Virginia, United States",N/A,N/A,f,Petworth,1,1,t,t,Petworth,20011,38.95035,-77.01949,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,14,1125,14,14,1125,1125,14,1125,26 months ago,0,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,
20631517,Newly-renovated Apartment in Washington DC,75385441,6/2/16,"Washington, District of Columbia, United States",N/A,N/A,f,Manor Park,1,1,t,t,Manor Park,20011,38.95813,-77.02466,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$49.00 ,,,$100.00 ,$65.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,31 months ago,0,13,0,9/4/17,10/22/17,98,10,10,10,10,9,10,f,t,f,moderate,f,f,1,0.39
20636022,100%Best of the Heights by Sites/Metro+Pkg+Netflix,5096803,2/15/13,"Washington, District of Columbia, United States",within a day,100%,f,Congress Heights,6,6,t,t,Congress Heights,20032,38.83989,-76.99508,t,Townhouse,Entire home/apt,8,2.5,4,4,Real Bed,$130.00 ,,,$150.00 ,$150.00 ,6,$25.00 ,2,39,2,2,39,39,2,39,4 months ago,84,11,1,10/10/17,12/5/19,92,10,9,9,10,8,10,f,t,f,moderate,f,f,6,0.34
20641674,small apartment with extravagant opportunities,47172744,10/22/15,US,N/A,N/A,f,Congress Heights,1,1,t,f,Congress Heights,20032,38.83428,-77.00018,t,Apartment,Private room,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,3,3,3,3,3,3,3,3,33 months ago,90,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
20646917,Independence Avenue (East Capitol Hill),114218670,1/31/17,"Washington, District of Columbia, United States",N/A,N/A,f,Barney Circle,1,1,t,f,Barney Circle,20003,38.88747,-76.98347,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$75.00 ,,,$0.00 ,$75.00 ,1,$0.00 ,2,31,2,2,1125,1125,2,1125,2 months ago,3,33,9,8/29/17,3/8/20,91,10,9,9,10,9,10,f,t,f,moderate,f,f,1,0.99
20648805,Spectacular Park Home with Monument Views and Room for All,11309130,1/14/14,"Washington, District of Columbia, United States",within a few hours,92%,t,Bloomingdale,18,18,t,t,Bloomingdale,20002,38.91868,-77.00988,t,House,Entire home/apt,16,5,7,7,Real Bed,"$1,299.00 ",,,$999.00 ,$349.00 ,16,$20.00 ,2,15,2,2,15,15,2,15,4 months ago,346,13,6,8/27/17,12/31/19,98,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,9,0.39
20650534,Capitol Hill #2 Intern & Student Housing B&B,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,91%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87934,-76.98878,t,Hostel,Shared room,6,1,1,6,Real Bed,$40.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,90,1,1,90,90,1,90,2 months ago,365,39,6,9/10/17,3/14/20,94,10,9,10,10,9,9,f,f,f,moderate,f,f,42,1.18
20652766,"Entire spacious, bright condo in Mt Pleasant, DC",47429487,10/25/15,"San Francisco, California, United States",N/A,N/A,f,Mount Pleasant,1,1,t,t,Mount Pleasant,20010,38.93295,-77.03962,t,Condominium,Private room,5,2,2,2,Real Bed,$110.00 ,,,,,1,$0.00 ,14,1125,14,14,1125,1125,14,1125,20 months ago,0,0,0,,,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,
20655149,Cozy Private Room at heart of Georgetown on O St,7861668,7/31/13,London,N/A,N/A,f,Georgetown,1,1,t,t,Georgetown,20007,38.90726,-77.06403,t,House,Private room,2,1,1,1,Real Bed,$64.00 ,,,,,1,$0.00 ,5,16,5,5,16,16,5,16,33 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
20668927,Clean & Artsy Private Studio,76462837,6/7/16,"Washington, District of Columbia, United States",N/A,N/A,f,Washington Highlands,0,0,t,f,Washington Highlands,20032,38.83281,-76.98862,t,Townhouse,Private room,2,1,1,1,Real Bed,$75.00 ,,,,$20.00 ,1,$0.00 ,2,7,2,2,1125,1125,2,1125,5 months ago,0,35,8,9/30/18,12/24/19,91,9,10,10,10,8,9,f,t,f,flexible,f,f,1,1.74
20675374,Sunny private room in the heart of Adams Morgan,33599706,5/17/15,"Washington, District of Columbia, United States",N/A,N/A,f,Kalorama,1,1,t,f,Kalorama,20009,38.92023,-77.04519,t,Apartment,Private room,2,1,1,1,Real Bed,$80.00 ,,,$0.00 ,$20.00 ,1,$0.00 ,1,10,1,1,10,10,1,10,31 months ago,0,6,0,9/4/17,10/25/17,92,10,8,10,10,10,9,f,t,f,flexible,f,f,1,0.18
20675654,Capitol Hill #3 Intern & Student Housing B&B,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,91%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87878,-76.9892,t,House,Shared room,6,1,1,6,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,90,1,1,90,90,1,90,2 months ago,365,6,0,9/11/17,1/18/19,83,8,9,8,9,8,8,f,t,f,moderate,f,f,42,0.18
20675958,Private Large 1 BR Gem in Shaw,186274,7/30/10,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,Shaw,20001,38.91192,-77.01917,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,$150.00 ,,,,$40.00 ,2,$15.00 ,2,1125,2,2,1125,1125,2,1125,33 months ago,0,0,0,,,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,
20676811,Luxurious Master Bedroom in Newly Renovated Home.,7630547,7/21/13,"Washington, District of Columbia, United States",within a day,90%,f,Shaw,3,3,t,t,Shaw,20001,38.91258,-77.02029,t,Townhouse,Private room,2,1,1,1,Real Bed,$90.00 ,,,,$50.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,4 months ago,0,32,3,9/3/17,1/15/20,97,10,9,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,3,0.97
20678886,Capitol Hill #1 Intern & Student Housing B&B,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,91%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87885,-76.98942,t,Hostel,Hotel room,6,1,1,6,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,90,1,1,90,90,1,90,2 months ago,365,15,3,9/5/17,3/20/20,87,9,9,9,9,9,9,f,t,f,moderate,f,f,42,0.45
20685727,Capitol Hill #4 Intern & Student Housing B&B,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,91%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87873,-76.9897,t,Hostel,Hotel room,6,1,1,6,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,120,1,1,120,120,1,120,2 months ago,365,13,4,9/22/17,3/30/20,94,10,10,9,10,10,10,f,t,f,moderate,f,f,42,0.4
20686512,Big house toddler friendly w/garden & free parking,3323814,8/20/12,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,3,3,t,f,Capitol Hill,20002,38.89313,-76.98934,t,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,$300.00 ,,,,$100.00 ,4,$20.00 ,2,1125,2,2,1125,1125,2,1125,a week ago,37,133,39,10/10/17,3/7/20,94,10,8,9,9,10,9,f,t,f,moderate,f,f,2,4.17
20693351,Chic 1 BR Rowhouse in Historic Capitol Hill,148101433,8/28/17,"Washington, District of Columbia, United States",N/A,N/A,t,Capitol Hill,1,1,t,f,Capitol Hill,20003,38.88868,-76.99381,t,Townhouse,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,,,$250.00 ,$50.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,5 months ago,0,152,41,9/12/17,12/13/19,99,10,10,10,10,10,10,f,t,f,flexible,f,f,1,4.63
20695836,Very well located Studio - Dowtown DC,148123256,8/28/17,"Washington, District of Columbia, United States",N/A,N/A,f,West End,1,1,t,f,Foggy Bottom,20037,38.90322,-77.05463,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$75.00 ,,,,,1,$0.00 ,1,13,1,1,13,13,1,13,29 months ago,0,2,0,10/15/17,10/24/17,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.06
20705073,"NEW! Rent the whole house, garage, outdoor patio",47900667,11/1/15,"Arlington, Virginia, United States",within an hour,100%,f,Capitol Hill,4,4,t,t,Capitol Hill,20003,38.88049,-76.99856,t,Townhouse,Entire home/apt,7,2.5,2,4,Real Bed,$219.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,3,30,3,3,30,30,3,30,3 days ago,0,12,3,8/30/17,12/30/19,98,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,3,0.36
20710157,Great basement apartment in foodie Heaven,142209899,7/24/17,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,1,1,t,f,Park View,20010,38.93177,-77.02504,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,$150.00 ,$50.00 ,3,$30.00 ,3,1125,3,3,1125,1125,3,1125,4 months ago,142,57,18,3/5/18,2/17/20,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,2.11
20722572,1 BR Apartment Near Eastern Market/Lincoln Park,95921344,9/19/16,"Washington, District of Columbia, United States",within a day,100%,f,Capitol Hill,1,1,t,t,Capitol Hill,20003,38.88939,-76.99223,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$120.00 ,,,$100.00 ,$100.00 ,2,$25.00 ,4,1125,4,4,1125,1125,4,1125,6 months ago,362,2,1,10/27/18,12/16/19,100,10,10,10,10,10,9,f,f,f,moderate,f,f,1,0.1
20723212,Wonderful modernized 1890s rowhouse,11581366,1/23/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,2,2,t,t,Shaw,20001,38.91128,-77.01999,t,Townhouse,Entire home/apt,5,1,2,2,Real Bed,$165.00 ,,,,$70.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,31 months ago,0,1,0,10/22/17,10/22/17,80,10,10,10,10,10,8,f,t,f,moderate,f,f,2,0.03
20725105,"Columbia Heights, walk to Metro",44706521,9/20/15,"Washington, District of Columbia, United States",within an hour,100%,f,Park View,7,7,t,t,Park View,20010,38.93135,-77.02429,t,Apartment,Private room,1,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$20.00 ,1,$0.00 ,20,1125,20,20,1125,1125,20,1125,2 months ago,38,13,8,4/14/18,1/24/20,98,10,10,10,10,10,10,f,f,f,moderate,f,f,7,0.51
20726823,Fabulous location. Private room w/bath and parking,12127899,2/10/14,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,Cleveland Park,20016,38.9419,-77.07677,t,Townhouse,Private room,3,1,1,1,Real Bed,$65.00 ,,,$120.00 ,$49.00 ,2,$20.00 ,3,21,3,3,21,21,3,21,3 months ago,349,73,26,4/25/18,3/8/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,1,2.88
20729255,ECO-House-8 min Walk to Metro- Free Parking,32374362,5/1/15,"Washington, District of Columbia, United States",N/A,N/A,f,Takoma,2,2,t,f,Takoma,20012,38.97977,-77.02225,t,House,Private room,2,1,1,1,Real Bed,$39.00 ,,,$0.00 ,$10.00 ,1,$10.00 ,1,100,1,1,100,100,1,100,16 months ago,0,150,0,9/24/17,1/18/19,94,10,9,10,9,10,10,f,t,f,moderate,f,f,2,4.62
20729441,Great location: 1 bedroom w/ washer and dryer,17789858,7/7/14,"Washington, District of Columbia, United States",N/A,N/A,t,Eckington,2,2,t,f,Eckington,20002,38.91627,-77.00815,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$82.00 ,,,$0.00 ,$23.00 ,3,$5.00 ,7,150,7,7,150,150,7,150,11 months ago,0,6,0,9/29/17,7/14/18,93,9,9,9,9,9,9,f,t,f,strict_14_with_grace_period,f,f,1,0.19
20743241,Apartment Just a Bus Ride away from Downtown DC,97003513,9/27/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,Mount Pleasant,20010,38.93709,-77.03774,t,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,$5.00 ,1,$5.00 ,1,4,1,1,4,4,1,4,30 months ago,0,1,0,10/3/17,10/3/17,,,,,,,,f,t,f,flexible,f,f,1,0.03
20743970,"Sunny 2-Bedroom, Heart of Gallery Place/Chinatown!",48864030,11/12/15,"Washington, District of Columbia, United States",N/A,N/A,f,Judiciary Square,8,8,t,t,Judiciary Square,20001,38.89984,-77.01976,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$215.00 ,,,$250.00 ,$85.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,30 months ago,0,6,0,9/24/17,11/8/17,100,10,10,10,10,10,10,f,f,f,moderate,f,f,8,0.18
20745914,Prime location DC ART Gallery Living,148584427,8/31/17,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,4,4,t,f,Eckington,20002,38.91508,-77.00367,t,Condominium,Private room,2,1.5,1,1,Real Bed,$88.00 ,,,$150.00 ,$45.00 ,1,$35.00 ,1,8,1,1,1125,1125,1,1125,3 months ago,89,20,4,9/14/17,2/16/20,90,10,9,10,10,9,9,f,f,f,moderate,f,f,4,0.61
20756988,"Bright & cozy room, walk to metro!",28656254,3/2/15,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,Near Northeast/H Street Corridor,20002,38.90253,-76.9928,t,Townhouse,Private room,2,1,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,1,14,1,1,14,14,1,14,33 months ago,0,9,0,9/9/17,9/21/17,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.27
20764006,"Beautiful Sunny ""GEM"" Newly Renovated",11332270,1/15/14,"Fort Washington, Maryland, United States",within a few hours,100%,t,Deanwood,2,2,t,t,Deanwood,20019,38.90321,-76.9368,t,Apartment,Entire home/apt,4,1,1,0,Real Bed,$89.00 ,,,$150.00 ,$50.00 ,2,$20.00 ,2,90,2,2,1125,1125,2,1125,2 months ago,0,3,0,9/22/17,12/2/17,93,10,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,1,0.09
20767874,Relaxing Cathedral Heights Apartment,15195670,5/6/14,"Washington, District of Columbia, United States",N/A,N/A,f,Cleveland Park,1,1,t,f,Cleveland Park,20016,38.93364,-77.07391,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$12.00 ,1,$8.00 ,2,5,2,2,5,5,2,5,30 months ago,0,2,0,9/24/17,10/7/17,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.06
20770418,Luxury Condo!!!-minutes from CAPITOL,148584427,8/31/17,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,4,4,t,f,Eckington,20002,38.91559,-77.00287,t,Condominium,Private room,2,2,1,1,Real Bed,$59.00 ,,,$150.00 ,$49.00 ,1,$39.00 ,1,32,1,1,32,32,1,32,9 months ago,90,10,1,9/17/17,9/22/19,84,7,7,9,9,8,8,f,t,f,moderate,f,f,4,0.31
20771927,Beautiful Modern Downtown Apt w/ Best Location!,43221829,9/2/15,"Arlington, Virginia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,t,Downtown/Penn Quarter,20001,38.90022,-77.02281,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,1,7,1,1,7,7,1,7,33 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
20772004,Bloomingdale Garden Apartment,71811630,5/13/16,"Washington, District of Columbia, United States",within an hour,100%,f,,1,1,t,f,Stronghold,20002,38.9178,-77.0087,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$125.00 ,,,$300.00 ,$135.00 ,4,$50.00 ,3,30,3,3,30,30,3,30,9 months ago,171,17,1,9/24/17,7/5/19,86,9,8,10,10,9,9,f,f,f,moderate,f,f,1,0.52
20773220,"Light, Quiet, Spacious Getaway in the Heart of DC",8370872,8/24/13,"Washington, District of Columbia, United States",within an hour,100%,f,Logan Circle,1,1,t,t,Logan Circle,20005,38.90836,-77.02681,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,,,$0.00 ,$69.00 ,2,$25.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,0,26,17,9/21/17,2/7/20,99,10,10,10,10,10,9,f,t,f,flexible,f,f,1,0.8
20773444,"Historic Cap Hill Restored, Private Luxury Studio",54126082,1/10/16,"Washington, District of Columbia, United States",within an hour,86%,f,Capitol Hill,10,10,t,t,Capitol Hill,20002,38.89379,-76.99926,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,$100.00 ,$90.00 ,2,$0.00 ,1,1125,1,1,1125,1125,1,1125,2 months ago,155,95,55,9/26/17,3/1/20,94,10,10,10,9,10,9,f,f,f,strict_14_with_grace_period,f,f,10,2.93
20773747,"4 Unit Apartment building close to Catholic U,",142225426,7/24/17,"Washington, District of Columbia, United States",N/A,N/A,f,Brentwood,1,1,t,f,Brentwood,20018,38.91903,-76.98517,t,Other,Entire home/apt,2,1,1,2,Real Bed,$90.00 ,,,,,1,$0.00 ,1,7,1,1,7,7,1,7,33 months ago,0,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
20776800,Charming Raw House in the U street corridor,148882055,9/3/17,US,a few days or more,0%,f,U Street Corridor,1,1,t,f,U Street Corridor,20001,38.91838,-77.0247,t,Townhouse,Entire home/apt,4,2.5,2,3,Real Bed,$101.00 ,,,,,1,$0.00 ,2,11,2,2,11,11,2,11,30 months ago,364,5,0,9/13/17,11/2/17,50,6,5,7,6,7,5,f,f,f,flexible,f,f,1,0.15
20779267,"Luxury Cap Hill Penthouse Apartment, Has It All!",54126082,1/10/16,"Washington, District of Columbia, United States",within an hour,86%,f,Capitol Hill,10,10,t,t,Capitol Hill,20002,38.89231,-76.99744,t,Apartment,Entire home/apt,6,1,2,1,Real Bed,$153.00 ,,,$150.00 ,$125.00 ,4,$10.00 ,1,1125,1,1,1125,1125,1,1125,2 months ago,76,41,14,9/11/17,1/25/20,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,10,1.25
20779465,Beautiful GEM Newly Renovated,148912796,9/3/17,US,within an hour,100%,t,Deanwood,1,1,t,f,Deanwood,20019,38.90204,-76.938,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$89.00 ,,,$100.00 ,$50.00 ,2,$20.00 ,2,91,2,2,91,91,2,91,9 months ago,302,31,6,9/25/17,3/15/20,94,9,10,10,10,8,9,f,f,f,strict_14_with_grace_period,f,f,1,0.96
20780000,Bright Studio Apartment in Columbia Heights,57563441,2/5/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,Columbia Heights,20010,38.93586,-77.03478,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$68.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,29 months ago,0,4,0,10/17/17,12/29/17,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.13
20784966,Master Suite in a Charming Shaw Townhouse,15021861,5/2/14,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,1,1,t,t,Shaw,20001,38.91002,-77.02038,t,Townhouse,Private room,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$45.00 ,1,$40.00 ,3,1125,3,3,1125,1125,3,1125,25 months ago,0,2,0,10/13/17,4/24/18,100,9,8,10,10,9,10,f,f,f,moderate,f,f,1,0.06
20788609,"One bedroom (Sep 12- Oct 3rd, downtown, a week min",4070859,11/5/12,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,Downtown/Penn Quarter,20005,38.9044,-77.0303,t,Apartment,Private room,1,1,1,1,Real Bed,$51.00 ,,,,,1,$0.00 ,15,23,15,15,23,23,15,23,33 months ago,0,1,0,9/8/17,9/8/17,,,,,,,,f,t,f,flexible,f,f,1,0.03
