id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
21519849,Private Room 2 Queen Bed/ Fast WiFi/ 4kTV Netflix,156381814,10/26/17,"Washington, District of Columbia, United States",N/A,N/A,f,Takoma,2,2,t,f,Takoma,20012,38.97184,-77.01228,f,Bed and breakfast,Private room,2,3,1,1,Real Bed,$65.00 ,,,$0.00 ,$0.00 ,1,$8.00 ,30,1125,30,30,1125,1125,30,1125,8 months ago,179,20,0,11/9/17,11/12/18,94,10,10,9,10,10,10,f,f,f,moderate,f,f,2,0.7
21520487,"Historic, Convenient, D.C. Retreat!",84771858,7/19/16,"Washington, District of Columbia, United States",within an hour,96%,t,Logan Circle,5,5,t,t,Logan Circle,20009,38.91187,-77.02884,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,,,$0.00 ,$80.00 ,4,$35.00 ,2,1125,2,2,1125,1125,2,1125,yesterday,243,145,53,11/11/17,2/9/20,97,10,10,10,10,10,10,f,t,f,moderate,f,f,3,5.06
21527360,Downtown house walk to cherry blossom festival,156375393,10/26/17,"Washington, District of Columbia, United States",within an hour,100%,f,Southwest Waterfront,2,2,t,f,Southwest Waterfront,20024,38.87329,-77.01073,t,Townhouse,Entire home/apt,5,1.5,2,2,Real Bed,$175.00 ,,,$0.00 ,$40.00 ,3,$10.00 ,1,1125,1,2,1125,1125,1.3,1125,2 weeks ago,156,133,60,11/15/17,3/7/20,93,10,9,10,9,10,9,f,f,f,moderate,f,f,3,4.67
21529028,"DC Rowhouse w/Modern Amenities, Traditional Style",1501363,12/13/11,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,4,4,t,t,Near Northeast/H Street Corridor,20002,38.89814,-76.98825,t,Townhouse,Entire home/apt,8,2,3,4,Real Bed,$185.00 ,,,,$80.00 ,1,$0.00 ,3,18,3,3,18,18,3,18,7 months ago,0,4,1,12/29/17,8/19/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,4,0.15
21546126,Subterranean Hideaway,6306139,5/9/13,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Pleasant,1,1,t,t,Mount Pleasant,20010,38.92827,-77.04326,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$180.00 ,,,,,1,$0.00 ,1,10,1,1,10,10,1,10,29 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
21547865,Fortunate 5,144007124,8/2/17,US,N/A,N/A,f,,1,1,t,f,Marshall Heights,20019,38.88549,-76.92004,f,Townhouse,Shared room,2,1,1,2,Real Bed,$80.00 ,,,$100.00 ,$0.00 ,2,$10.00 ,2,28,2,2,28,28,2,28,28 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
21547958,Charming basement apartment 1 block from red line.,148234308,8/29/17,"Washington, District of Columbia, United States",within an hour,100%,t,American University Park,2,2,t,f,American University Park,20016,38.94579,-77.0803,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$109.00 ,,,$0.00 ,$60.00 ,1,$20.00 ,4,120,3,4,1125,1125,4,1125,3 weeks ago,262,30,14,12/15/17,2/20/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,1.09
21548955,Stay Near Capitol Hill. Walk To Metro/Capitol Bldg,14555003,4/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Kingman Park,1,1,t,f,Kingman Park,20002,38.88997,-76.98293,t,Townhouse,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,,,$400.00 ,$125.00 ,2,$20.00 ,2,16,2,2,16,16,2,16,6 days ago,8,61,33,11/7/17,2/17/20,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,2.12
21551526,Brand New Capitol Hill Housing: Free Breakfast 3-1,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87906,-76.9874,t,Guesthouse,Shared room,6,1,1,6,Real Bed,$36.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,90,1,1,90,90,1,90,3 days ago,364,5,4,1/7/18,10/19/19,96,10,9,10,10,9,9,f,t,f,flexible,f,f,42,0.19
21560906,Beautiful 2-bedroom Apartment Close to Metro,9794313,11/3/13,"Washington, District of Columbia, United States",within an hour,95%,f,Truxton Circle,8,8,t,t,LeDroit Park,20001,38.91589,-77.01939,f,Condominium,Entire home/apt,5,1,2,2,Real Bed,$150.00 ,,,$500.00 ,$40.00 ,4,$5.00 ,1,1125,1,1,1125,1125,1,1125,a week ago,81,173,78,11/6/17,3/1/20,97,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,8,6
21562833,Comfortable Modern 1 Bedroom + Patio in U Street!,30601635,4/4/15,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,Columbia Heights,20009,38.92094,-77.03416,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,$106.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,14 months ago,0,13,0,11/12/17,11/25/18,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.45
21563946,Private clean and comfortable Park View apartment,9463754,10/16/13,"Washington, District of Columbia, United States",within a day,100%,f,Park View,1,1,t,f,Park View,20010,38.9284,-77.0201,t,Guest suite,Entire home/apt,4,1,0,1,Real Bed,$75.00 ,,,$0.00 ,$35.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,92,29,11,3/24/18,11/14/19,94,10,10,10,10,10,9,f,f,f,moderate,f,f,1,1.2
21567411,Charming NW D.C. English Basement,39872677,7/28/15,"Washington, District of Columbia, United States",N/A,N/A,f,Crestwood,1,1,t,f,Crestwood,20011,38.945,-77.04091,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$51.00 ,,,$800.00 ,$0.00 ,1,$0.00 ,3,15,3,3,15,15,3,15,29 months ago,0,0,0,,,,,,,,,,f,t,f,moderate,f,f,1,
21575162,"Comfy, Cozy, Private Au-Pair Suite in HillCrest",90142612,8/15/16,"Washington, District of Columbia, United States",N/A,N/A,f,Naylor Gardens,1,1,t,t,Naylor Gardens,20020,38.86062,-76.9593,t,Guest suite,Entire home/apt,6,1,2,3,Real Bed,$95.00 ,,,,$40.00 ,4,$10.00 ,2,30,2,2,30,30,2,30,18 months ago,0,58,0,11/12/17,10/15/18,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,2.03
21575396,Luxurious 2-bd on the Park with Monument Views,11309130,1/14/14,"Washington, District of Columbia, United States",within an hour,100%,t,Bloomingdale,19,19,t,t,Bloomingdale,20002,38.91831,-77.01042,t,House,Entire home/apt,4,2.5,2,2,Real Bed,$399.00 ,,,"$1,000.00 ",$150.00 ,4,$20.00 ,2,7,2,2,7,7,2,7,2 months ago,323,3,0,12/7/17,4/7/18,100,10,10,10,10,10,10,f,f,f,flexible,f,f,9,0.11
21578601,Best Short & Long Term Stays/Newly Renovated Unit,156925549,10/31/17,"Oxon Hill, Maryland, United States",within a day,70%,f,Logan Circle,2,2,t,t,Logan Circle,20009,38.91203,-77.02899,t,Condominium,Entire home/apt,3,1,1,2,Real Bed,$120.00 ,,,"$1,500.00 ",$200.00 ,3,$25.00 ,25,365,25,25,1125,1125,25,1125,5 weeks ago,163,117,42,11/12/17,12/8/19,88,9,9,9,9,10,9,f,t,f,strict_14_with_grace_period,f,f,1,4.09
21581702,"Historic charming Foxhall Village, near Georgetown",8739013,9/9/13,"Washington, District of Columbia, United States",N/A,N/A,f,Foxhall,2,2,t,t,Foxhall,20007,38.91014,-77.08111,f,House,Entire home/apt,8,2,6,6,Real Bed,$280.00 ,,,$800.00 ,$180.00 ,8,$25.00 ,5,1125,5,5,1125,1125,5,1125,10 months ago,0,9,4,5/22/18,5/19/19,100,10,10,10,10,10,10,f,t,f,moderate,f,f,2,0.4
21586797,Spacious & Chic Shaw Apt in the Heart of DC!,2363299,5/13/12,"Brooklyn, New York, United States",N/A,N/A,f,Columbia Heights,2,2,t,t,LeDroit Park,20001,38.91777,-77.02213,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,,,,,1,$0.00 ,5,1125,5,5,1125,1125,5,1125,24 months ago,0,3,0,12/8/17,12/24/17,100,10,10,10,10,10,10,f,f,f,moderate,f,f,2,0.11
21589673,Apartment in NE DC,75816436,6/4/16,"Washington, District of Columbia, United States",N/A,N/A,f,Brentwood,1,1,t,t,Brentwood,20018,38.92234,-76.99311,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$60.00 ,,,$0.00 ,$20.00 ,1,$20.00 ,1,7,1,1,7,7,1,7,28 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
21591178,Whole place to yourself. W/parking NE DC  20002,120285289,3/11/17,"Arlington, Virginia, United States",within an hour,100%,f,Trinidad,0,0,t,f,Trinidad,20002,38.90881,-76.98529,t,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$59.00 ,,,$250.00 ,$30.00 ,2,$10.00 ,2,10,2,2,10,10,2,10,5 weeks ago,115,53,53,8/4/19,3/13/20,95,10,10,10,10,8,10,f,t,f,moderate,f,f,1,6.94
21591491,Spacious 1-BR Apartment in Trendy Columbia Hts,69845083,5/1/16,"Washington, District of Columbia, United States",within a day,100%,f,Pleasant Plains,2,2,t,t,Pleasant Plains,20001,38.92542,-77.02576,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$89.00 ,,,$0.00 ,$39.00 ,2,$23.00 ,2,1125,1,2,1125,1125,1.3,1125,2 weeks ago,290,62,0,11/6/17,1/24/19,92,10,9,10,10,10,9,f,t,f,flexible,f,f,2,2.15
21592968,"Victorian Row House with Minimal, Marble Interiors",2101885,4/9/12,"Washington, District of Columbia, United States",a few days or more,0%,f,,2,2,t,t,U Street Corridor,20009,38.91532,-77.03096,f,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,$375.00 ,,,$650.00 ,$130.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,2 weeks ago,25,7,5,9/8/18,7/7/19,100,10,10,10,10,10,9,f,t,f,moderate,f,f,1,0.38
21593076,"Cosy rooms in historic Foxhall Village, Georgetown",8739013,9/9/13,"Washington, District of Columbia, United States",N/A,N/A,f,Foxhall,2,2,t,t,Foxhall,20007,38.9107,-77.08061,t,House,Private room,4,1,2,2,Real Bed,$89.00 ,,,$500.00 ,$80.00 ,1,$30.00 ,2,1125,2,2,1125,1125,2,1125,10 months ago,0,5,1,5/6/18,4/18/19,100,10,10,10,10,10,10,f,t,f,flexible,f,f,2,0.22
21596100,"Sunny 1 bdrm apt w/ parking, walk to metro",5090793,2/14/13,"Washington, District of Columbia, United States",N/A,N/A,f,Edgewood,2,2,t,t,Edgewood,20017,38.92752,-76.99458,t,Condominium,Private room,2,1,1,1,Real Bed,$54.00 ,,,$0.00 ,$89.00 ,2,$75.00 ,2,9,2,2,9,9,2,9,6 weeks ago,3,2,1,11/12/17,9/29/19,100,10,10,10,10,7,9,f,f,f,moderate,f,f,2,0.07
21597502,The Levis: How Suite It Is- H Street/City Lif is m,157089151,11/1/17,"Washington, District of Columbia, United States",within a few hours,100%,f,Trinidad,1,1,t,f,Trinidad,20002,38.90391,-76.9846,t,Apartment,Entire home/apt,5,1,2,4,Real Bed,$124.00 ,,,$0.00 ,$119.00 ,2,$54.00 ,3,6,3,3,6,6,3,6,5 weeks ago,361,36,14,3/11/18,11/10/19,96,10,10,10,10,9,10,f,f,f,moderate,f,f,1,1.46
21606745,Enjoy DC w/ centrally located 2BR/2.5BA townhome,1191691,9/21/11,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,3,3,t,t,Shaw,20001,38.91006,-77.01478,t,Townhouse,Entire home/apt,8,2.5,2,2,Real Bed,$180.00 ,,,$150.00 ,$150.00 ,4,$15.00 ,3,21,2,3,21,21,2.6,21,today,0,35,11,3/17/18,3/9/20,98,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,3,1.43
21608911,Sunny Dupont studio,8930319,9/19/13,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,U Street Corridor,20009,38.9169,-77.03921,f,Apartment,Entire home/apt,4,1,0,2,Real Bed,$120.00 ,,,,,1,$0.00 ,2,1125,2,3,1125,1125,2.7,1125,26 months ago,0,3,0,11/19/17,1/21/18,100,10,10,10,10,10,9,f,t,f,flexible,f,f,1,0.11
21610492,Georgetown Townhouse in the heart of the Village,20724798,8/30/14,"Washington, District of Columbia, United States",within an hour,100%,t,Georgetown,3,3,t,t,Georgetown,20007,38.90512,-77.06533,t,Townhouse,Entire home/apt,6,2,3,3,Real Bed,$395.00 ,,,$500.00 ,$130.00 ,5,$100.00 ,4,29,4,4,29,29,4,29,11 months ago,0,1,0,4/7/18,4/7/18,100,10,8,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,3,0.04
21618373,Luxe and Welcoming Condo,16070616,5/28/14,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,U Street Corridor,20009,38.91725,-77.03267,f,Condominium,Entire home/apt,1,1,1,1,Real Bed,$125.00 ,,,$200.00 ,$65.00 ,1,$50.00 ,2,15,2,2,15,15,2,15,20 months ago,0,4,0,3/2/18,4/19/18,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,0.16
21635320,Affordable place dc #2,154507467,10/13/17,US,within a day,80%,f,Edgewood,2,2,t,f,Edgewood,20002,38.91825,-77.0063,t,House,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,29 months ago,178,71,44,11/15/17,3/4/20,89,10,9,10,9,9,9,f,t,f,strict_14_with_grace_period,f,f,3,2.49
21635739,Private Capitol Hill Housing (Small Dorm-sleep 3),146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87758,-76.9879,t,Other,Private room,3,1,1,3,Real Bed,$40.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,1,90,1,1,90,90,1,90,5 days ago,363,25,7,11/13/17,12/28/19,86,9,9,10,9,9,9,f,t,f,moderate,f,f,42,0.87
21641272,"1,000 square feet condo in nice neighborhood",146211397,8/15/17,"Washington, District of Columbia, United States",N/A,N/A,f,Petworth,1,1,t,f,Petworth,20011,38.94678,-77.01549,t,Condominium,Private room,2,2,2,1,Real Bed,$39.00 ,,,,,1,$0.00 ,1,16,1,1,16,16,1,16,15 months ago,0,4,0,12/27/17,12/30/17,,,,,,,,f,t,f,moderate,f,f,1,0.15
21642372,Private BR in an Artist Studio in historic house,157501109,11/5/17,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,1,1,t,f,Logan Circle,20005,38.90966,-77.03465,t,Apartment,Private room,2,1,1,1,Real Bed,$125.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,1 week ago,58,72,45,8/5/18,3/15/20,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,3.65
21646731,Beautiful duplex loft in the heart of Logan,80894863,6/30/16,US,N/A,N/A,f,,1,1,t,f,Logan Circle,20005,38.90942,-77.03046,f,Apartment,Entire home/apt,4,2,3,2,Real Bed,$350.00 ,,,,,1,$0.00 ,3,40,3,3,40,40,3,40,28 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
21647583,"Sunny, spacious room in Adams Morgan",19361359,8/3/14,"Washington, District of Columbia, United States",N/A,N/A,f,Copacabana,3,3,t,t,Adams Morgan,20009,38.92336,-77.03668,t,Apartment,Private room,2,1,1,1,Real Bed,$85.00 ,,,$100.00 ,,1,$0.00 ,3,18,3,3,18,18,3,18,17 months ago,0,6,0,11/12/17,6/29/18,93,9,9,10,10,10,9,f,t,f,moderate,f,f,1,0.21
21648047,Private room in the heart of DC (Meridian Park),71097030,5/9/16,"Washington, District of Columbia, United States",N/A,N/A,f,,2,2,t,f,Columbia Heights,20009,38.92114,-77.03474,f,Apartment,Private room,1,1,1,1,Real Bed,$40.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,2,60,2,2,60,60,2,60,10 months ago,0,4,0,11/7/17,3/6/19,80,9,7,10,9,9,10,f,f,f,flexible,f,f,1,0.14
21656853,Capitol Hill Suite - Separate Entrance!,85690803,7/24/16,"Washington, District of Columbia, United States",N/A,N/A,f,Barney Circle,1,1,t,f,Barney Circle,20003,38.88324,-76.97883,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,,,,,1,$0.00 ,5,7,5,5,7,7,5,7,29 months ago,0,1,0,11/15/17,11/15/17,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.04
21662190,07.Master bedroom close to Audi Field/Nats stadium,3672670,9/25/12,"Washington, District of Columbia, United States",within an hour,100%,f,Southwest Waterfront,16,16,t,t,Southwest Waterfront,20024,38.8711,-77.01347,t,House,Private room,3,2,1,1,Real Bed,$70.00 ,,,$200.00 ,$20.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,159,206,82,11/10/17,3/7/20,90,9,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,16,7.18
21663102,Stunning Studio in Foggy Bottom,3474736,9/4/12,"Washington, District of Columbia, United States",within an hour,82%,t,Logan Circle,5,5,t,t,Foggy Bottom,20037,38.90393,-77.05227,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$128.00 ,,,$0.00 ,$65.00 ,2,$20.00 ,1,800,1,1,800,800,1,800,3 weeks ago,157,71,59,5/14/18,3/1/20,97,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,5,3.16
21663808,Great spot for a weekend or a week!!!,127913147,4/27/17,"Memphis, Tennessee, United States",N/A,N/A,f,,1,1,t,t,Carver Langston,20002,38.90281,-76.98065,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,27 months ago,0,5,0,11/15/17,1/1/18,100,10,10,10,10,10,10,f,t,f,flexible,f,f,1,0.18
21667735,"NE DC Condo - Clean, Affordable and Free Parking",97151753,9/28/16,"Washington, District of Columbia, United States",N/A,N/A,f,Fort Lincoln,1,1,t,t,Fort Lincoln,20018,38.92864,-76.95764,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$60.00 ,,,$100.00 ,$30.00 ,2,$5.00 ,1,1125,1,1,1125,1125,1,1125,20 months ago,0,14,0,11/26/17,7/29/18,95,10,10,10,10,9,10,f,t,f,moderate,f,f,1,0.5
21668724,"Charming, sunny 1BR. steps to metro",24499278,12/4/14,"Washington, District of Columbia, United States",N/A,N/A,f,Cleveland Park,1,1,t,f,Cleveland Park,20008,38.93406,-77.05778,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$70.00 ,,,$200.00 ,$60.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,12 months ago,0,4,0,7/12/18,3/8/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.19
21670538,Master bedroom in Logan Circle private apartment.,5245746,2/27/13,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,1,1,t,t,Shaw,20001,38.90737,-77.0247,t,Apartment,Private room,2,1,1,1,Real Bed,$90.00 ,,,,,1,$0.00 ,3,7,3,3,7,7,3,7,18 months ago,0,2,0,11/13/17,9/3/18,90,9,8,10,10,10,10,f,f,f,flexible,f,f,1,0.07
21680495,Private Room on Capitol Hill,58579028,2/13/16,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,2,2,t,f,Capitol Hill,20003,38.88198,-76.98644,t,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,20 months ago,0,18,0,12/8/17,8/11/18,91,10,9,10,10,10,9,f,t,f,moderate,f,f,1,0.65
21680786,Master Suite by (Website hidden by Airbnb) Sites+FreePrkg,5096803,2/15/13,"Washington, District of Columbia, United States",within an hour,100%,f,Congress Heights,6,6,t,t,Congress Heights,20032,38.83942,-76.99405,t,House,Private room,3,1.5,1,1,Real Bed,$44.00 ,,,$100.00 ,$45.00 ,2,$50.00 ,2,160,2,2,160,160,2,160,2 months ago,138,46,24,12/15/17,1/21/20,92,10,9,10,10,9,9,f,t,f,moderate,f,f,6,1.67
21681675,Super Eastern Mkt./Cap. Hill Bedroom & Priv. Bath,157831943,11/7/17,"Washington, District of Columbia, United States",within a few hours,100%,t,Capitol Hill,1,1,t,f,Capitol Hill,20003,38.88379,-77.00161,t,Townhouse,Private room,2,1,1,1,Real Bed,$60.00 ,,,$200.00 ,$22.00 ,2,$40.00 ,2,30,1,3,30,30,1.9,30,today,64,220,87,1/27/18,3/5/20,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,8.43
21681716,"Classic, Modern with a splash of Glam!",157832931,11/7/17,"Washington, District of Columbia, United States",within an hour,100%,t,Brentwood,2,2,t,t,Brentwood,20018,38.92157,-76.98393,t,Townhouse,Private room,2,1,1,1,Real Bed,$46.00 ,,,$0.00 ,$15.00 ,2,$0.00 ,1,1125,1,1,1125,1125,1,1125,3 weeks ago,46,274,131,11/15/17,3/12/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,2,9.6
21683960,❤ of the Heights by Sites/St. E/Metro+Parking+Hulu,5096803,2/15/13,"Washington, District of Columbia, United States",within an hour,100%,f,Congress Heights,6,6,t,t,Congress Heights,20032,38.83989,-76.99508,t,House,Private room,1,1.5,1,1,Real Bed,$40.00 ,,,$0.00 ,$40.00 ,1,$75.00 ,3,49,2,3,49,49,2.7,49,3 months ago,321,20,8,12/5/17,1/1/20,96,10,9,10,10,9,9,f,f,f,moderate,f,f,6,0.72
21695350,Beautiful Shaw Townhome,28572421,3/1/15,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,1,1,t,f,Shaw,20001,38.91346,-77.02099,t,Townhouse,Private room,2,1,1,1,Real Bed,$54.00 ,,,,,1,$0.00 ,1,15,1,1,15,15,1,15,29 months ago,0,4,0,11/12/17,11/25/17,,,,,,,,f,f,f,flexible,f,f,1,0.14
21695571,"Private, stylish 1BR, steps to everything",51590466,12/17/15,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,t,U Street Corridor,20009,38.91665,-77.03483,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$115.00 ,,,$350.00 ,$75.00 ,2,$25.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,60,134,53,11/15/17,3/3/20,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,4.7
21696852,Entire cozy and comfy new 1 bedroom apartment,5422247,3/11/13,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,1,1,t,t,Trinidad,20002,38.90905,-76.9855,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$58.00 ,,,$0.00 ,$50.00 ,1,$20.00 ,1,120,1,1,1125,1125,1,1125,today,328,96,59,12/10/17,3/14/20,90,10,9,10,10,8,9,f,t,f,strict_14_with_grace_period,f,f,1,3.47
21698278,"ENTIRE home w/ Private Backyard, Prime DC area",33000837,5/9/15,"Washington, District of Columbia, United States",within an hour,100%,f,Park View,1,1,t,t,Park View,20010,38.93151,-77.0211,t,House,Entire home/apt,6,2.5,2,2,Real Bed,$125.00 ,,,$150.00 ,$65.00 ,2,$15.00 ,3,1125,3,3,1125,1125,3,1125,2 months ago,0,54,22,11/30/17,12/30/19,91,9,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,1,1.93
21708245,Spacious private basement w/bath- close to metro!,1648329,1/24/12,"Washington, District of Columbia, United States",within an hour,100%,f,Park View,1,1,t,t,Park View,20010,38.93518,-77.01997,t,House,Entire home/apt,4,1,1,2,Real Bed,$38.00 ,,,$200.00 ,$70.00 ,2,$17.00 ,2,25,2,2,25,25,2,25,5 days ago,210,67,26,12/17/17,3/7/20,93,10,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,1,2.44
21710947,"Walk to Metro, H St, Eastern Market, and More",42231269,8/22/15,"Washington, District of Columbia, United States",within a few hours,100%,t,Kingman Park,1,1,t,f,Kingman Park,20002,38.89473,-76.97812,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$80.00 ,,,$0.00 ,$50.00 ,2,$0.00 ,2,30,2,2,30,30,2,30,4 days ago,236,133,51,1/5/18,3/7/20,96,10,10,10,10,9,10,f,f,f,moderate,f,f,1,4.96
21711623,1 BR Apartment 1/2 mile from Capitol + King Bed!,155256037,10/19/17,"McKinney, Texas, United States",N/A,N/A,f,Judiciary Square,1,1,t,f,Judiciary Square,20001,38.9002,-77.01646,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$150.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,28 months ago,0,2,0,12/17/17,12/27/17,100,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.07
21712289,★Room by Tourist Sites/St.Es near Metro+RokuTV+Pkg,5096803,2/15/13,"Washington, District of Columbia, United States",within an hour,100%,f,Congress Heights,6,6,t,t,Congress Heights,20032,38.84062,-76.99613,t,House,Private room,2,1.5,1,1,Real Bed,$72.00 ,,,$0.00 ,$45.00 ,2,$75.00 ,3,160,2,3,160,160,2.7,160,4 months ago,290,43,15,11/18/17,11/1/19,95,10,10,9,10,9,10,f,t,f,moderate,f,f,6,1.51
21717185,Spacious Full English Basement in Takoma D.C.,158129211,11/9/17,"Washington, District of Columbia, United States",within an hour,100%,t,Manor Park,1,1,t,f,Manor Park,20011,38.96432,-77.01588,t,House,Entire home/apt,2,1,1,2,Real Bed,$80.00 ,,,$500.00 ,$45.00 ,1,$20.00 ,2,14,2,3,14,14,2.3,14,3 days ago,57,45,18,3/3/18,3/6/20,97,10,10,10,10,9,10,f,f,f,moderate,f,f,1,1.8
21729336,"Smart, Comfy Condo Close to Downtown",105502689,11/28/16,"Washington, District of Columbia, United States",within an hour,100%,f,Judiciary Square,4,4,t,f,Judiciary Square,20001,38.89797,-77.01872,t,Apartment,Entire home/apt,6,2,2,2,Real Bed,$234.00 ,,,$350.00 ,$115.00 ,6,$50.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,258,62,26,12/15/17,3/2/20,98,10,10,10,10,10,9,f,t,f,moderate,f,f,4,2.25
21730002,Brilliant Basement near Takoma,4503953,12/27/12,"Washington, District of Columbia, United States",within an hour,100%,t,Manor Park,1,1,t,t,Manor Park,20011,38.96578,-77.01884,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$55.00 ,,,,$25.00 ,1,$0.00 ,1,30,1,1,1125,1125,1,1125,2 months ago,348,97,89,12/18/17,3/15/20,98,10,10,10,10,10,10,f,f,f,flexible,f,f,1,3.54
