id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
27261590,'Peggy's Place' D.C. Home w/ Deck: Near Downtown!,122382567,3/24/17,United States,within an hour,100%,f,Bloomingdale,383,383,t,t,"Washington, District of Columbia, United States",38.9109,-77.01434,Entire house,Entire home/apt,5,,4 baths,3,3,$300.00 ,2,1125,2,3,1125,1125,2.2,1125,,345,5,3,0,10/13/18,7/12/20,100,10,10,10,10,9,10,t,15,0.21
27263226,"Dupont Circle warm, spacious 1 bedroom",22126984,10/4/14,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,"Washington, District of Columbia, United States",38.91474,-77.04359,Entire condominium,Entire home/apt,3,,1 bath,1,1,$105.00 ,4,1125,4,4,1125,1125,4,1125,,0,7,0,0,8/7/18,5/28/19,100,10,10,10,10,10,10,f,1,0.27
27289967,Logan loft living - 2bd 2bath,205588068,7/27/18,"Santa Monica, California, United States",within an hour,97%,f,Logan Circle,6,6,t,t,,38.90948,-77.03036,Entire apartment,Entire home/apt,5,,2 baths,2,2,$143.00 ,1,1125,1,1,1125,1125,1,1125,,335,136,60,9,8/3/18,9/19/20,90,9,9,8,8,10,8,t,3,5.22
27314744,Navy Yard Cozy and Just Right,70664986,5/6/16,"Bowie, Maryland, United States",within a day,57%,f,Navy Yard,1,1,t,t,,38.87535,-77.00557,Entire apartment,Entire home/apt,4,,1 bath,1,1,$185.00 ,2,30,2,2,30,30,2,30,,89,8,0,0,8/15/18,11/8/18,90,10,9,10,10,10,10,f,1,0.31
27344873,Bedroom #2 in Private 2 bedroom Apartment,5706129,3/31/13,"Washington, District of Columbia, United States",within an hour,100%,f,Fairlawn,7,7,t,t,"Washington, District of Columbia, United States",38.86977,-76.98339,Private room in apartment,Private room,2,,1 shared bath,1,1,$49.00 ,1,1125,1,1,1125,1125,1,1125,,363,66,14,1,8/8/18,9/4/20,88,9,9,10,10,8,9,f,6,2.55
27345174,Bedroom #1 in Private 2 bedroom Apartment,5706129,3/31/13,"Washington, District of Columbia, United States",within an hour,100%,f,Fairlawn,7,7,t,t,"Washington, District of Columbia, United States",38.86857,-76.98334,Private room in apartment,Private room,2,,1 shared bath,1,1,$44.00 ,1,1125,1,1,1125,1125,1,1125,,362,71,17,1,7/31/18,9/6/20,84,9,9,9,9,8,8,f,6,2.71
27356215,"Modern, Convenient Apartment with View",4577512,1/3/13,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,"Washington, District of Columbia, United States",38.92932,-77.03434,Entire apartment,Entire home/apt,4,,1 bath,1,1,$73.00 ,1,1125,1,1,1125,1125,1,1125,,0,3,0,0,8/14/18,10/13/18,100,10,10,10,10,10,10,t,1,0.12
27369236,Cox Basement Efficiency Guest Suite/Condo Flat,28411045,2/26/15,"Washington, District of Columbia, United States",within an hour,100%,t,Bellevue,0,0,t,f,"Washington, District of Columbia, United States",38.82876,-77.0082,Entire townhouse,Entire home/apt,4,,1 bath,1,0,$52.00 ,2,1125,2,2,1125,1125,2,1125,,320,20,7,0,8/13/18,6/1/20,88,8,9,9,10,10,9,t,1,0.78
27372418,Ale’s private basement apartment w/kitchen in DC,81667030,7/4/16,"Washington, District of Columbia, United States",within a few hours,100%,t,Michigan Park,1,1,t,f,"Washington, District of Columbia, United States",38.94489,-76.99084,Entire apartment,Entire home/apt,6,,1 bath,1,2,$75.00 ,7,1125,7,7,1125,1125,7,1125,,108,41,7,0,1/27/19,3/12/20,98,10,10,10,10,9,10,t,1,2.03
27388970,Foggy Bottom Townhouse,47193817,10/22/15,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,,38.90131,-77.05218,Entire townhouse,Entire home/apt,4,,1.5 baths,2,3,$189.00 ,2,5,2,2,5,5,2,5,,0,3,0,0,8/9/18,9/14/18,100,10,10,10,10,10,10,f,1,0.12
27416204,The Gray Corner House By Gallaudet 3BR,206022082,7/29/18,"Washington, District of Columbia, United States",within an hour,100%,t,Trinidad,2,2,t,f,"Washington, District of Columbia, United States",38.90461,-76.9921,Entire house,Entire home/apt,8,,2 baths,3,4,$157.00 ,3,1125,2,3,1125,1125,2.3,1125,,352,28,15,0,1/2/19,5/18/20,96,10,9,10,10,9,10,t,2,1.34
27425740,Fully Renovated 1bdr Apt in DC Row Home,8538340,8/30/13,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.94606,-77.03544,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$115.00 ,3,28,3,3,28,28,3,28,,16,64,28,0,10/16/18,8/16/20,100,10,10,10,10,10,10,f,1,2.72
27437770,City loft - Logan circle 2bd 2bath,205588068,7/27/18,"Santa Monica, California, United States",within an hour,97%,f,Logan Circle,6,6,t,t,,38.90911,-77.02871,Entire apartment,Entire home/apt,5,,2 baths,2,2,$148.00 ,2,1125,2,2,1125,1125,2,1125,,342,89,29,0,9/12/18,8/17/20,91,9,9,8,8,10,9,t,3,3.6
27455461,Artsy Bungalow-Style Apartment in the City,24125935,11/24/14,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.93116,-77.04128,Entire apartment,Entire home/apt,4,,1 bath,1,1,$129.00 ,2,1125,2,2,1125,1125,2,1125,,232,21,0,0,8/12/18,8/14/19,93,10,9,10,10,10,10,t,1,0.82
27460084,"Cozy Home Near Metro, Minutes to City Attractions",206931406,8/2/18,"Washington, District of Columbia, United States",within a day,100%,f,Marshall Heights,1,1,t,t,"Washington, District of Columbia, United States",38.88271,-76.92816,Entire townhouse,Entire home/apt,6,,3.5 baths,3,3,$149.00 ,8,28,8,8,28,28,8,28,,20,6,0,0,8/12/18,5/27/19,100,10,10,10,10,9,10,f,2,0.23
27462354,Pet Friendly 1 Bed Petworth DC Apt with Laundry,206950762,8/2/18,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,f,"Washington, District of Columbia, United States",38.94851,-77.01815,Entire apartment,Entire home/apt,4,,1 bath,1,1,$67.00 ,3,1125,3,3,1125,1125,3,1125,,263,27,2,0,8/5/18,6/4/20,92,9,9,10,10,9,9,f,1,1.04
27466057,Washington DC Row House in the Heart of Georgetown,67977573,4/19/16,"Washington, District of Columbia, United States",within an hour,100%,t,Burleith,1,1,t,t,"Washington, District of Columbia, United States",38.91428,-77.0724,Entire townhouse,Entire home/apt,9,,2 baths,3,6,$325.00 ,2,1125,1,2,1125,1125,1.3,1125,,162,80,26,1,11/21/18,8/30/20,95,10,10,10,10,10,10,t,1,3.57
27490144,"Large Room, Central Location, Full Breakfast",4725880,1/16/13,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,4,4,t,f,"Washington, District of Columbia, United States",38.92412,-77.03055,Private room in townhouse,Private room,4,,2 shared baths,1,2,$75.00 ,1,1125,1,1,1125,1125,1,1125,,0,29,0,0,8/18/18,11/25/18,96,10,9,10,10,10,10,t,3,1.14
27491163,U St/Dupont Remodeled Near Everything,12839533,3/5/14,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,,38.91736,-77.0364,Entire apartment,Entire home/apt,3,,1 bath,,2,$100.00 ,2,1125,2,2,1125,1125,2,1125,,0,2,0,0,9/16/18,12/16/18,100,10,10,10,10,10,10,t,1,0.08
27491842,Sublet Sept-Jul: Adams Morgan: Calvert St,59645639,2/20/16,,N/A,N/A,f,Adams Morgan,1,1,t,f,,38.92386,-77.04572,Private room in apartment,Private room,1,,1 shared bath,,1,"$1,130.00 ",150,1125,150,150,1125,1125,150,1125,,359,0,0,0,,,,,,,,,,f,1,
27494657,☆Newly Renovated Washington DC  Unit☆,124140898,4/3/17,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,t,"Washington, District of Columbia, United States",38.90632,-76.98382,Entire guest suite,Entire home/apt,3,,1 bath,,2,$100.00 ,3,10,3,3,10,10,3,10,,0,31,2,0,12/8/18,11/11/19,99,10,10,10,10,10,10,t,1,1.42
27516283,Historic Alley House in Capitol Hill,19045968,7/28/14,"Washington, District of Columbia, United States",N/A,N/A,t,,0,0,t,t,"Washington, District of Columbia, United States",38.88299,-76.99723,Entire townhouse,Entire home/apt,2,,1 bath,1,1,$150.00 ,2,30,2,2,1125,1125,2,1125,,0,10,10,0,10/14/19,12/29/19,100,10,10,10,10,10,10,f,1,0.87
27518177,❤Mini En Suite❤ An Apartment Feel for Room Price!,159982035,11/24/17,"Washington, District of Columbia, United States",within an hour,100%,t,Bellevue,2,2,t,t,"Washington, District of Columbia, United States",38.82744,-77.00988,Private room in townhouse,Private room,1,,1.5 baths,1,1,$52.00 ,4,1125,4,4,1125,1125,4,1125,,166,6,3,0,9/15/18,4/5/20,100,10,10,10,10,10,10,f,2,0.24
27543541,Cherry Blossom Special--Cap Hill/E. Mkt/Lincoln Pk,207788538,8/6/18,US,N/A,N/A,t,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.89155,-76.98877,Entire apartment,Entire home/apt,3,,1 bath,,2,$100.00 ,1,1125,1,3,1125,1125,1.6,1125,,0,40,10,0,8/15/18,3/11/20,99,10,10,10,10,10,10,t,1,1.56
27546981,Apt convenient to the National Mall w/ parking,12677243,2/28/14,"Washington, District of Columbia, United States",within an hour,100%,f,Kingman Park,1,1,t,t,"Washington, District of Columbia, United States",38.89687,-76.97134,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$75.00 ,2,29,2,2,1125,1125,2,1125,,0,117,31,0,8/16/18,3/8/20,96,10,10,10,10,9,10,f,1,4.57
27548833,"Welcome Intern, Medical Student, Traveling Nurse",1005751,8/22/11,"Washington, District of Columbia, United States",within an hour,100%,t,Washington Highlands,1,1,t,t,"Washington, District of Columbia, United States",38.82937,-76.997,Private room in condominium,Private room,2,,1 shared bath,1,1,$29.00 ,28,180,28,28,180,180,28,180,,0,10,8,3,12/29/18,8/31/20,98,10,10,10,10,9,10,f,1,0.47
27556844,Cozy Ivy City Crash Pad,760069,6/29/11,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.908,-76.98806,Private room in apartment,Private room,2,,1 shared bath,1,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,,0,16,0,0,8/17/18,10/29/18,95,9,9,10,10,8,9,f,1,0.63
27570172,quite cosy basement,162230628,12/11/17,US,within an hour,100%,f,,1,1,t,t,,38.95871,-77.01872,Entire house,Entire home/apt,2,,1 bath,1,0,$70.00 ,14,360,14,14,1125,1125,14,1125,,364,11,6,0,8/26/18,7/6/20,84,9,9,10,10,10,9,f,1,0.43
27573202,Lrg Room w/ Breakfast and You Help a Student!,4725880,1/16/13,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,4,4,t,f,"Washington, District of Columbia, United States",38.92398,-77.02944,Private room in townhouse,Private room,4,,2 shared baths,1,3,$65.00 ,1,1125,1,1,1125,1125,1,1125,,0,31,0,0,8/26/18,12/13/18,97,10,9,10,10,10,10,t,3,1.23
27573552,"Big, Modern Capitol Hill Apt (+ Family Amenities)",102009851,10/31/16,"Washington, District of Columbia, United States",N/A,N/A,t,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.89925,-76.99029,Entire apartment,Entire home/apt,5,,1 bath,1,1,$89.00 ,5,90,5,5,90,90,5,90,,0,41,6,0,9/15/18,12/17/19,97,10,10,10,10,9,10,f,1,1.67
27577456,In-Law Suite w/Prkng Near Metro & DC Attractions,200902664,7/8/18,"Washington, District of Columbia, United States",within an hour,100%,f,Kingman Park,1,1,t,t,"Washington, District of Columbia, United States",38.89601,-76.97212,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$125.00 ,1,28,1,1,28,28,1,28,,0,157,50,0,11/4/18,4/15/20,92,9,10,10,10,9,10,f,1,6.84
27579183,"⭐ Sunny, modern & elegant in DC Prime Location ⭐",105502689,11/28/16,"Washington, District of Columbia, United States",within an hour,100%,f,Judiciary Square,4,4,t,t,"Washington, District of Columbia, United States",38.89935,-77.01831,Entire apartment,Entire home/apt,6,,2 baths,2,2,$199.00 ,2,1125,2,2,1125,1125,2,1125,,313,44,8,3,9/3/18,9/7/20,99,10,10,10,10,10,10,t,4,1.76
27629790,"Bright, spacious apartment- 1 block from H Street!",5657656,3/27/13,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,2,2,t,t,"Washington, District of Columbia, United States",38.90218,-76.98592,Entire apartment,Entire home/apt,4,,1 bath,1,1,$78.00 ,2,1125,2,2,1125,1125,2,1125,,232,0,0,0,,,,,,,,,,f,2,
27638248,Gorgeous 3BR *Free Parking* In the heart of DC!,83802093,7/14/16,"Washington, District of Columbia, United States",within an hour,100%,f,,1,1,t,t,"Washington, District of Columbia, United States",38.85565,-76.98191,Entire townhouse,Entire home/apt,8,,3 baths,3,3,$321.00 ,3,180,2,3,1125,1125,2.4,1125,,19,14,14,1,1/12/20,8/23/20,95,10,9,10,10,10,10,f,1,1.65
27673532,Beautiful 3BR home in the center of everything.,208868290,8/11/18,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,t,"Washington, District of Columbia, United States",38.90685,-77.02595,Entire townhouse,Entire home/apt,6,,2 baths,3,4,$245.00 ,2,30,2,2,30,30,2,30,,0,50,0,0,9/8/18,8/20/19,95,10,10,10,10,10,9,t,1,2.01
27682652,Cozy Private Suite Minutes from Downtown DC!,56737580,1/30/16,"Washington, District of Columbia, United States",within a day,100%,f,Central Northeast/Mahaning Heights,1,1,t,t,"Washington, District of Columbia, United States",38.90025,-76.94159,Private room in townhouse,Private room,2,,1 private bath,1,1,$61.00 ,3,7,3,3,1125,1125,3,1125,,50,3,0,0,10/27/18,8/2/19,100,10,9,10,10,9,10,t,1,0.13
27697568,"Rm: Convenient to CUA. HU, Downtown, the Hill",93563557,9/4/16,"Washington, District of Columbia, United States",a few days or more,0%,f,Pleasant Hill,2,2,t,f,"Washington, District of Columbia, United States",38.94317,-77.00435,Private room in house,Private room,1,,1 bath,1,1,$75.00 ,7,1125,7,7,1125,1125,7,1125,,362,0,0,0,,,,,,,,,,f,2,
27701276,Upscale D.C. apartment,53471438,1/5/16,"Washington, District of Columbia, United States",N/A,N/A,f,Forest Hills,1,1,t,t,,38.95079,-77.06716,Entire apartment,Entire home/apt,3,,1 bath,1,1,$89.00 ,1,5,1,1,5,5,1,5,,0,4,0,0,8/26/18,10/21/18,100,10,10,10,10,10,10,t,1,0.16
27704857,The Capitol Hill Carriage House,50084158,11/28/15,"Ellicott City, Maryland, United States",within an hour,100%,t,Logan Circle,3,3,t,t,"Washington, District of Columbia, United States",38.8838,-77.00694,Entire apartment,Entire home/apt,3,,1 bath,1,1,$135.00 ,3,1125,3,3,1125,1125,3,1125,,362,69,27,1,9/23/18,8/30/20,97,10,9,10,10,10,10,t,2,2.84
27705648,New Capitol Hill basement studio (walk to metro),21077344,9/8/14,"Washington, District of Columbia, United States",within an hour,88%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.88454,-76.98703,Entire guest suite,Entire home/apt,2,,1 bath,,0,$73.00 ,2,1125,2,2,1125,1125,2,1125,,140,75,27,0,9/3/18,7/9/20,97,10,10,10,10,10,10,t,1,3
27706441,"14th and Q studio: location, location.",100503183,10/20/16,"Brooklyn, New York, United States",N/A,N/A,f,Logan Circle,1,1,t,t,"Washington, District of Columbia, United States",38.91181,-77.03114,Private room in townhouse,Private room,1,,1 shared bath,1,1,$65.00 ,1,7,1,1,7,7,1,7,,0,8,0,0,8/19/18,9/10/18,100,10,10,10,10,10,10,t,1,0.31
27719222,Serenity in SE DC,72102997,5/15/16,"Washington, District of Columbia, United States",N/A,N/A,f,Washington Highlands,1,1,t,f,,38.83148,-76.99467,Private room in condominium,Private room,2,,1 shared bath,1,1,$65.00 ,3,14,3,3,14,14,3,14,,263,1,0,0,8/31/18,8/31/18,20,8,8,8,10,10,8,t,1,0.04
27723741,Georgetown Getaway,209303182,8/13/18,US,within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.9113,-77.06573,Entire townhouse,Entire home/apt,5,,1.5 baths,3,2,$238.00 ,1,1125,1,1,1125,1125,1,1125,,299,25,12,1,10/14/18,8/29/20,90,9,9,10,10,10,9,f,1,1.06
27727526,Suite One on 'S' Southeast,209322653,8/13/18,"Washington, District of Columbia, United States",N/A,N/A,f,Fairlawn,1,1,t,f,"Washington, District of Columbia, United States",38.86884,-76.97155,Entire apartment,Entire home/apt,1,,1 bath,1,1,$65.00 ,2,7,2,2,7,7,2,7,,0,5,2,0,11/11/18,10/28/19,88,9,9,9,10,10,8,f,1,0.22
27727699,Welcome 2  the Summit,193454533,6/4/18,US,N/A,N/A,f,Carver Langston,1,1,t,f,,38.90589,-76.97661,Private room in guest suite,Private room,4,,1 private bath,1,4,$75.00 ,2,365,2,2,365,365,2,365,,179,3,0,0,10/19/18,11/3/18,60,9,8,10,7,6,6,f,1,0.13
27731303,Lee's Capitol Hill Suite,209363143,8/13/18,"Silver Spring, Maryland, United States",within an hour,100%,t,Kingman Park,1,1,t,t,"Washington, District of Columbia, United States",38.89288,-76.97704,Entire apartment,Entire home/apt,2,,1 bath,1,1,$116.00 ,2,1125,2,2,1125,1125,2,1125,,98,44,7,1,8/18/18,8/29/20,96,10,10,10,10,9,9,t,1,1.72
27752955,DC Adams Morgan Home with a View,39273202,7/22/15,"Washington, District of Columbia, United States",N/A,N/A,f,Adams Morgan,1,1,t,t,,38.91874,-77.04287,Entire apartment,Entire home/apt,2,,1 bath,1,1,$70.00 ,5,1125,5,5,1125,1125,5,1125,,0,0,0,0,,,,,,,,,,f,1,
27757068,Luxury 1BR in DC’s best location w/ free parking,4636093,1/8/13,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,t,,38.91673,-77.04165,Entire condominium,Entire home/apt,4,,1 bath,1,1,$199.00 ,2,1125,2,2,1125,1125,2,1125,,0,102,29,0,9/5/18,4/18/20,100,10,10,10,10,10,10,t,1,4.09
27771577,"U St Adams Morgan, Dupont townhouse 5",241250039,2/5/19,"Bethesda, Maryland, United States",N/A,N/A,t,U Street Corridor,8,8,t,t,"Washington, District of Columbia, United States",38.91616,-77.03895,Private room in apartment,Private room,2,,1.5 shared baths,1,1,$83.00 ,2,900,2,2,900,900,2,900,,128,3,1,0,1/3/19,7/11/20,100,10,10,10,10,10,9,f,6,0.14
27775041,ALL BUNKED UP! New bathroom & washer/dryer!,5448602,3/13/13,"Washington, District of Columbia, United States",within an hour,100%,t,Chevy Chase,4,4,t,t,"Washington, District of Columbia, United States",38.96497,-77.07712,Private room in house,Private room,4,,1 shared bath,1,3,$49.00 ,1,90,1,1,1125,1125,1,1125,,331,60,17,0,9/17/18,8/20/20,99,10,10,10,10,10,10,f,4,2.44
27778885,Agape Apt: Free Parking & Walk to Metro,81549069,7/3/16,"Germantown, Maryland, United States",within an hour,100%,f,Columbia Heights,3,3,t,f,"Washington, District of Columbia, United States",38.93434,-77.02618,Entire apartment,Entire home/apt,2,,1 bath,1,1,$500.00 ,2,28,2,2,1125,1125,2,1125,,30,19,7,0,9/12/18,5/30/20,88,10,9,10,10,10,9,f,2,0.77
27782885,Modern English basement apt near H St/Capitol Hill,4670333,1/11/13,"Washington, District of Columbia, United States",within an hour,100%,t,Trinidad,1,1,t,t,"Washington, District of Columbia, United States",38.90332,-76.98698,Entire guest suite,Entire home/apt,3,,1 bath,1,2,$89.00 ,2,1125,2,2,1125,1125,2,1125,,156,77,25,2,10/7/18,9/6/20,98,10,10,10,10,9,10,f,1,3.23
27812605,❤️ENHANCED CLEAN❤️Dupont★Patio★RokuTV★Walkscore:97,487806,4/6/11,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,34,34,t,t,"Washington, District of Columbia, United States",38.91198,-77.047,Entire apartment,Entire home/apt,6,,2 baths,2,3,$191.00 ,2,1000,2,4,1125,1125,3.8,1125,,35,76,27,2,8/19/18,9/7/20,90,9,9,10,10,10,9,f,31,2.98
27812793,"❤️ENHANCED CLEAN❤️️Dupont Cir★34""TV★Walk Score 97!",487806,4/6/11,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,34,34,t,t,"Washington, District of Columbia, United States",38.9118,-77.0471,Entire apartment,Entire home/apt,2,,1 bath,1,1,$100.00 ,2,1000,1,4,1125,1125,2.9,1125,,46,83,36,0,8/18/18,7/31/20,94,10,10,10,10,10,9,f,31,3.25
27813807,Charming Dupont Circle Rowhome,347943,1/15/11,"Washington, District of Columbia, United States",within a few hours,91%,f,Dupont Circle,3,3,t,f,"Washington, District of Columbia, United States",38.91237,-77.03682,Entire townhouse,Entire home/apt,6,,2.5 baths,3,3,$299.00 ,3,60,3,3,1125,1125,3,1125,,120,72,20,0,9/3/18,7/12/20,94,10,10,10,10,10,9,t,3,2.88
27829146,GREAT SOCIAL DISTANCING Former Auto Body Shop Now Stunning 3 BR 3 Bath  - Private Parking Five Feet From Door,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,"Washington, District of Columbia, United States",38.89441,-76.99523,Barn,Entire home/apt,6,,3 baths,3,3,$395.00 ,30,500,30,30,1125,1125,30,1125,,68,15,9,0,5/17/19,8/10/20,100,10,10,10,10,10,10,f,23,0.91
27832784,Spacious 1 Bed 1 Bath APT in Glover Park DC,76664578,6/8/16,"Washington, District of Columbia, United States",N/A,N/A,f,Glover Park,1,1,t,f,,38.92221,-77.07506,Entire apartment,Entire home/apt,2,,1 bath,1,1,$63.00 ,1,31,1,1,31,31,1,31,,0,4,0,0,9/3/18,9/23/18,100,10,10,10,10,10,10,t,1,0.16
27833744,Arty and Airy Townhouse Apartment in Historic Georgetown,4354559,12/8/12,"Washington, District of Columbia, United States",within a day,100%,t,Southwest Waterfront,2,2,t,t,"Washington, District of Columbia, United States",38.91076,-77.06081,Entire condominium,Entire home/apt,4,,2 baths,2,2,$245.00 ,4,1125,4,4,1125,1125,4,1125,,0,47,24,0,9/21/18,1/28/20,99,10,10,10,9,10,10,f,2,1.93
27848017,Comfy Room w/ Balcony and Full Breakfast Supplies,4725880,1/16/13,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,4,4,t,f,"Washington, District of Columbia, United States",38.92384,-77.0312,Private room in townhouse,Private room,2,,2 shared baths,1,1,$65.00 ,1,1125,1,1,1125,1125,1,1125,,0,23,0,0,8/29/18,12/15/18,94,10,9,10,10,10,10,t,3,0.91
27848970,Private Suite with Parking,210319569,8/18/18,"Washington, District of Columbia, United States",within a few hours,100%,t,Fort Totten,0,0,t,t,"Washington, District of Columbia, United States",38.94611,-77.00595,Private room in house,Private room,2,,1 private bath,1,1,$50.00 ,7,1125,7,7,1125,1125,7,1125,,125,26,26,1,12/14/19,8/30/20,95,10,10,10,10,10,10,t,1,2.75
27850749,Capitol Hill East 1 br apartment,13074947,3/12/14,US,within a few hours,100%,f,Barney Circle,0,0,t,f,"Washington, District of Columbia, United States",38.88816,-76.9775,Entire in-law,Entire home/apt,2,,1 bath,1,1,$110.00 ,1,1125,1,1,1125,1125,1,1125,,31,0,0,0,,,,,,,,,,t,1,
27879405,"Entire 2 BR/1 BA,In law suite-Downtown, Chinatown",9263895,10/6/13,"Washington, District of Columbia, United States",within an hour,100%,f,Northwest Washington,3,3,t,t,"Washington, District of Columbia, United States",38.90935,-77.02161,Entire townhouse,Entire home/apt,8,,1 bath,2,2,$66.00 ,1,30,1,2,1125,1125,1.4,1125,,42,62,21,4,9/30/18,9/13/20,92,10,9,10,10,10,9,t,3,2.57
27909087,Beautiful Condo in Heart of DC!,72410894,5/16/16,"Washington, District of Columbia, United States",N/A,N/A,f,Southwest Waterfront,1,1,t,f,"Washington, District of Columbia, United States",38.88031,-77.01693,Private room in condominium,Private room,1,,2 baths,2,2,$60.00 ,15,90,15,40,90,90,18.2,90,,48,1,0,0,9/1/19,9/1/19,100,10,8,8,10,10,10,f,1,0.08
27932589,One Bdrm Luxury Condo in Vibrant DC Neighborhood,50236847,11/30/15,"Washington, District of Columbia, United States",within an hour,90%,f,,2,2,t,f,"Washington, District of Columbia, United States",38.9334,-77.0319,Entire condominium,Entire home/apt,4,,1 bath,1,1,$150.00 ,1,7,1,1,7,7,1,7,,179,37,1,1,9/4/18,8/30/20,99,10,10,10,10,10,10,f,1,1.48
27960316,Studio in the best location of Dupont,211191105,8/22/18,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,,38.91216,-77.03925,Entire apartment,Entire home/apt,2,,1 bath,,0,$55.00 ,2,1125,2,2,1125,1125,2,1125,,38,136,43,5,9/13/18,9/7/20,95,10,10,10,10,10,10,t,1,5.51
27961592,Spacious Grand 3br/3bth with Patio by Trendy U St,106615219,12/8/16,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,2,2,t,f,"Washington, District of Columbia, United States",38.91839,-77.02707,Entire apartment,Entire home/apt,6,,3 baths,3,3,$230.00 ,2,14,2,2,14,14,2,14,,64,16,7,3,9/29/18,9/6/20,100,10,10,10,10,10,9,t,2,0.66
27962382,2 Bedroom*5minute walk to Metro*Parking*Central DC,7772015,7/28/13,"Washington, District of Columbia, United States",within an hour,100%,t,Columbia Heights,1,1,t,t,"Washington, District of Columbia, United States",38.93081,-77.03042,Entire apartment,Entire home/apt,4,,1 bath,2,3,$116.00 ,2,1125,2,3,1125,1125,2.1,1125,,49,61,19,1,9/4/18,8/30/20,97,10,10,10,10,10,10,f,1,2.44
27981489,Stunning Downtown Washington D.C. Apartment!,211334103,8/23/18,"Washington, District of Columbia, United States",N/A,N/A,t,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.90365,-77.01213,Entire apartment,Entire home/apt,2,,1 bath,,1,$88.00 ,2,30,2,2,1125,1125,2,1125,,0,16,6,0,9/14/18,11/2/19,96,9,9,9,10,10,10,t,1,0.65
27982361,5 BEDROOMS! MODEST DC HOME IN UPPER GEORGETOWN,211336583,8/23/18,US,within an hour,100%,f,Glover Park,1,1,t,f,,38.92454,-77.073,Entire house,Entire home/apt,12,,3.5 baths,5,5,$135.00 ,1,21,1,4,21,21,3.5,21,,0,63,30,1,8/25/18,8/26/20,87,9,9,10,10,10,9,f,1,2.49
27991634,Washington DC convenience,75651715,6/3/16,"Washington, District of Columbia, United States",within a day,100%,f,Mount Pleasant,1,1,t,t,"Washington, District of Columbia, United States",38.93264,-77.03694,Entire house,Entire home/apt,5,,2 baths,3,4,$200.00 ,5,150,5,5,150,150,5,150,,112,3,1,0,10/12/18,2/21/20,100,10,10,10,10,10,10,f,1,0.13
28008187,Capitol Hill 2 Bedroom Apartment,197536843,6/23/18,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.88983,-76.99246,Entire apartment,Entire home/apt,4,,1 bath,2,2,$190.00 ,3,40,3,3,40,40,3,40,,0,7,0,0,9/10/18,10/21/18,94,9,9,10,9,10,9,t,1,0.28
